"Team","LowerCI95","UpperCI95","LowerCI85","UpperCI85","AdjWEPADiff","Season","LatestWeek"
"ARI",-7.97510135583892,0.666853255297893,-7.09192448021732,-0.628634473032228,-3.85699551319761,2017,17
"ATL",1.19812299525349,10.281465042049,2.28862172652346,9.3427312095431,5.69873747039541,2017,17
"BAL",-3.49090399966165,8.32168861117153,-1.95549960181519,6.75754947660356,2.23654924963334,2017,17
"BUF",-9.44330653658733,1.21839027873972,-8.65830664153249,-0.19358732949148,-4.27486537491338,2017,17
"CAR",-0.516112825758802,8.09692669885632,0.452006768226835,7.03962440938356,4.00052638813586,2017,17
"CHI",-10.6541578836098,0.195696852609787,-9.12860866112533,-1.04966174397187,-4.9343546629966,2017,17
"CIN",-10.8100428714762,-1.20743482517152,-9.39722075674696,-2.12915277532525,-5.80518244576706,2017,17
"CLE",-17.3860696013694,-8.6620914966901,-16.108992155785,-9.33835674982801,-12.729247556259,2017,17
"DAL",-3.62003339457827,8.90296717406078,-1.91614660963271,7.55268383218827,2.84166647623053,2017,17
"DEN",-10.9904380910759,-0.20489804690292,-9.92640733881362,-1.78827453488376,-5.85559751719815,2017,17
"DET",-3.92814404042057,4.5306957866665,-2.92560053663568,3.52031422159421,0.382722752399443,2017,17
"GB",-9.05570879088045,1.09082325410848,-7.42649099749145,-0.309115071128574,-3.78940625997014,2017,17
"HOU",-12.462931598421,-0.816251397145864,-11.2730413231941,-2.50708038706695,-7.06241368946318,2017,17
"IND",-14.2253129663951,-5.48740005859225,-13.2396651443525,-6.14902311265039,-9.65757524611553,2017,17
"JAX",-2.2959875342657,10.825499705986,-0.607510291221383,9.2620310962842,4.25679209405709,2017,17
"KC",-1.70747017639104,7.08978840277766,-0.528375005386157,5.84874207549369,2.60763708562706,2017,17
"LA",4.62132309440527,17.007438874338,6.47002045608187,15.1976343425928,10.8555178490264,2017,17
"LAC",-3.13434900896853,6.91065306718435,-2.10188945201358,5.10468216824236,1.55071874043484,2017,17
"LV",-11.0180805969244,-2.21001518286033,-9.95440785066506,-3.56425848317428,-6.83355271067821,2017,17
"MIA",-14.6856048890536,-3.5326596426834,-12.9251864696085,-5.3919352370815,-9.10940615677852,2017,17
"MIN",4.35350025228854,13.0768325915152,5.72889980527719,12.2634666189749,8.94621548728285,2017,17
"NE",3.79411354722111,13.9790789833153,5.11091091786527,12.458706769233,8.84394805305228,2017,17
"NO",6.59616403699752,15.3427598321364,7.52848972246601,14.012008100121,10.7552907133378,2017,17
"NYG",-14.7420846511173,-3.71690303539696,-13.0227986153691,-4.86513679851468,-9.0809007453619,2017,17
"NYJ",-10.717214387992,-1.84528035561146,-9.42499724062269,-2.91995132796463,-6.04187905788348,2017,17
"PHI",7.52713678116515,16.2238811873949,8.63610494439283,15.4604655002706,11.8828062218958,2017,17
"PIT",2.05290908267818,11.1064593219077,3.24213794182452,9.65188834352494,6.48761233074128,2017,17
"SEA",-5.01226218831759,4.83852269568002,-3.59330898039985,3.7017194942338,0.00475376324236995,2017,17
"SF",-9.75005177027448,1.67766139185103,-8.49070457037266,0.142601826602974,-4.45763222242601,2017,17
"TB",-5.8111895998906,0.881172371936312,-4.55753915234403,0.337685515510543,-2.2566658836199,2017,17
"TEN",-11.629095364296,0.125036705735211,-10.2580854156553,-1.22883294187707,-5.3627656624743,2017,17
"WAS",-3.42546596121564,6.16569101345376,-2.05860392099588,4.92907238913284,1.54283552020492,2017,17
