"Team","LowerCI95","UpperCI95","LowerCI85","UpperCI85","AdjWEPADiff","Season","LatestWeek"
"ARI",-6.32440902407752,5.78688648816243,-4.60186320027963,4.27986406865485,-0.155542508232339,2016,13
"ATL",1.80832707693867,12.971747522826,3.52910285004868,11.4793989224843,7.32382044388293,2016,13
"BAL",-2.36976787835211,8.30382863745018,-0.894228398733624,7.05886852380196,3.00591548450202,2016,13
"BUF",-4.59928746259833,10.5184264261362,-1.84249283575185,8.54261976281865,3.07840252212773,2016,13
"CAR",-5.53748776140199,4.54817269424417,-4.38660079722686,3.15338644173715,-0.658166659140465,2016,13
"CHI",-13.3249737722721,-3.83541215082985,-11.9230188021646,-5.0566009295,-8.5418451681776,2016,13
"CIN",-5.6013130026686,4.2076584604781,-4.38701749700084,2.65934609226997,-0.874016811272808,2016,13
"CLE",-16.7888516021445,-10.3135476519716,-15.8015882480454,-10.9700127420046,-13.3958712025521,2016,13
"DAL",4.63881138232978,11.7757280619744,5.67386413535825,10.9035815779529,8.25773212617955,2016,13
"DEN",-0.268103221905245,9.5019852680297,1.21523545910753,8.79336795183018,4.69236248198937,2016,13
"DET",-1.64032981261279,8.53419384458623,-0.301522495919996,6.92485700716152,3.35112498474818,2016,13
"GB",-1.63533212423594,10.2334257017678,0.417097900133679,8.70345692618458,4.54817173553245,2016,13
"HOU",-7.23629325327544,3.15146280820431,-6.47878186245489,1.70542498637705,-2.34425391228829,2016,13
"IND",-6.60378967454141,7.32819540003901,-4.68687329467786,5.43634203354684,0.524263018586257,2016,13
"JAX",-11.2541279027292,-5.40987937608441,-10.4711987797237,-6.35113718752457,-8.325335348873,2016,13
"KC",-3.22374240430096,8.59497705637963,-1.43297960436976,6.65152066214436,2.67864760584975,2016,13
"LA",-14.5809334717835,-0.654509342479985,-11.9093437956275,-1.77776408785831,-7.12936410041137,2016,13
"LAC",1.57255151135765,8.705720591888,2.14347298352169,7.65003772956145,5.04575203183196,2016,13
"LV",-2.65926058857973,7.98216102310024,-0.924672064306134,6.76291390414547,2.97440380000264,2016,13
"MIA",-12.0411676232501,0.412414541764065,-10.3687529617441,-1.34495515589799,-5.77319173863536,2016,13
"MIN",-6.08176586803928,4.09774160133222,-4.63298395735198,2.87734489236692,-0.891105576037435,2016,13
"NE",2.89312679547599,14.159777909276,4.12525103031625,12.6653705283958,8.3113215314563,2016,13
"NO",-3.79245467175372,6.56861337368894,-2.65451753312137,5.23673019640989,1.18189245628163,2016,13
"NYG",-0.663486292662696,7.50958655098787,0.328366384858852,6.380629999669,3.17934837216645,2016,13
"NYJ",-13.3944911799844,-1.95532602640266,-11.3678539530428,-3.2938442961011,-7.26781772399785,2016,13
"PHI",-4.08706697299392,8.82627496240703,-2.43367512212332,7.3490567569712,2.55322853457482,2016,13
"PIT",-2.95780049736112,12.5266662695568,-0.915458868685467,10.6111444824959,4.89667663025154,2016,13
"SEA",-1.44040939287824,10.6029518464574,-0.0224079128224645,9.03664769037523,4.36499932979511,2016,13
"SF",-17.8595022375328,-6.38314527138089,-16.6296730202468,-7.46676477135138,-12.0550794692437,2016,13
"TB",-8.05961239829524,4.82236575327192,-6.2862169554252,2.99179062002401,-1.63987670680556,2016,13
"TEN",-8.12833504675773,3.74127902625642,-6.83734285153767,2.53070299765931,-2.44010566018115,2016,13
"WAS",0.546049745498733,10.355271373516,1.83441679466431,9.11464500198725,5.43565330039456,2016,13
