"Team","LowerCI95","UpperCI95","LowerCI85","UpperCI85","AdjWEPADiff","Season","LatestWeek"
"ARI",-11.3615153298783,15.4578481283527,-8.54811747892594,11.2887194103595,1.08100497837137,2016,5
"ATL",-5.83391028576264,24.4178489216986,-0.948606752630082,22.6591124835081,10.3666928902043,2016,5
"BAL",-14.0601445833658,7.40746008467083,-10.3863098453905,4.63753057937424,-2.73239431271821,2016,5
"BUF",-12.860448428931,15.8911189310415,-8.69356470357399,12.6617313848835,1.68432404099623,2016,5
"CAR",-6.45351507976392,11.8313435750588,-3.00455711949986,9.79434562118733,3.02771115635491,2016,5
"CHI",-14.4971201405611,-1.70089428529855,-12.4990636931773,-3.3571654811096,-7.89312834494734,2016,5
"CIN",-10.9654222780464,3.06740756839527,-9.27785404356862,0.661950397442964,-3.88238662153526,2016,5
"CLE",-22.1744317216033,-4.67152822011529,-19.8550819202671,-7.34218058953717,-13.3082673926786,2016,5
"DAL",-2.32138407996157,11.8398773227987,0.928415570096835,10.240963422626,5.56828531866073,2016,5
"DEN",-2.92045795080216,14.6312654654366,-0.922740803697345,12.8518716332095,5.43724677537411,2016,5
"DET",-3.27467727253816,11.7690970831942,-1.1057952026536,9.801869063545,4.48850925416142,2016,5
"GB",6.75040147311079,17.9723442426927,8.12383782067609,16.3884059614453,12.336500479061,2016,5
"HOU",-8.55281195111362,10.4821644333947,-6.35754307037907,7.9772543857716,0.959545029229617,2016,5
"IND",-13.9823758754638,0.99018230126039,-12.1741698229285,-1.60061113696175,-6.55750035892423,2016,5
"JAX",-19.8482432461999,-5.28021007486719,-17.446366322927,-7.53261432380254,-12.2046226000289,2016,5
"KC",-15.638079865714,2.92832645312814,-13.6297471900449,1.35162415860912,-6.47506021575799,2016,5
"LA",-22.3953302264635,7.94082565223985,-16.6020248724058,5.27226289523587,-6.07679626593742,2016,5
"LAC",-7.87536293677422,7.29767401566635,-5.8150456205109,4.89542783641454,-0.435719405320051,2016,5
"LV",-8.36446017788795,10.7451889008512,-5.50491649050241,8.74313914318993,1.67083398052364,2016,5
"MIA",-22.4187077484839,1.65525783088139,-17.7394868617796,-2.57678856346737,-10.2652852146113,2016,5
"MIN",4.93136246981843,18.7508636332738,6.87010796197831,16.6064263252006,11.7752515246729,2016,5
"NE",-9.37730666905928,14.8639079546677,-5.3523101914983,12.3975276634472,3.28205443775156,2016,5
"NO",-12.0388988609069,4.33939874406469,-9.82476303149495,2.85198676242673,-3.59216740779243,2016,5
"NYG",-1.94867400668794,10.4752611916876,-0.460694256042207,9.04068161516442,4.15562036491823,2016,5
"NYJ",-15.6766384305025,9.22767561835424,-10.5478907329453,5.69617481918465,-2.50314671450748,2016,5
"PHI",2.46162621012368,26.0658961949533,4.34814858543632,21.7131865859455,13.7592999797174,2016,5
"PIT",-2.1483765109279,21.2054405521253,1.96726104486886,18.6185561863227,9.75118643810932,2016,5
"SEA",-13.5309779727321,16.129171418503,-8.55482843202504,12.4215129495795,1.84526979589256,2016,5
"SF",-18.8386139627577,11.2209579884345,-14.5686469325342,5.36664120233146,-4.98603328165352,2016,5
"TB",-24.7937101108079,3.91158531839908,-20.9666115397066,-0.279347400091318,-9.83238006437125,2016,5
"TEN",-11.827245946165,9.43590358984443,-8.28735638239642,6.53707687806672,-0.917174443406074,2016,5
"WAS",-7.3696995682124,11.9671058719844,-4.77872179640964,8.53728285470293,1.7355987643425,2016,5
