"Team","LowerCI95","UpperCI95","LowerCI85","UpperCI85","AdjWEPADiff","Season","LatestWeek"
"ARI",-8.08674033888625,13.687304306582,-5.05788993899389,10.3256677251625,2.08089601648232,2020,4
"ATL",-9.37103503431314,6.8553300454055,-6.44147041632043,4.39772793102698,-0.829924740960302,2020,4
"BAL",2.55117323815238,29.6397773500504,5.96353999539145,24.9684205243274,15.2767829955385,2020,4
"BUF",1.38834719363283,19.5972316597281,4.32560019604596,17.5821650384349,10.457203208565,2020,4
"CAR",-6.30470283133857,14.8617070811457,-2.92893522478694,12.521275498739,4.76974192300554,2020,4
"CHI",-7.19951741060077,8.82720560592828,-4.96330018387233,6.58054479654362,0.698432056080378,2020,4
"CIN",-11.387010217214,8.51423551116026,-8.20116602929979,5.21152091600011,-1.48536751623827,2020,4
"CLE",-11.4539492143566,10.1950077151647,-7.51484851142338,7.60289949001457,0.0456046256347706,2020,4
"DAL",-17.8415020288777,4.82097034338252,-13.2860349189694,2.42278930402506,-5.30816465140936,2020,4
"DEN",-16.1608692540113,-2.55419383879687,-14.5124901282999,-4.24548708240505,-9.09620625875933,2020,4
"DET",-12.5608762197273,3.99331820323729,-9.87854532299137,1.75540019178095,-4.26116104701799,2020,4
"GB",8.71662443438793,23.5446688464095,10.977170750391,21.606021576199,15.9066807108739,2020,4
"HOU",-16.4407124718805,4.06357921888118,-13.6899644298082,1.53446020155756,-5.83739317255561,2020,4
"IND",-8.97453278454055,16.7750649346737,-4.40978486780294,12.5653857101335,3.46120222701976,2020,4
"JAX",-26.4869676298577,-2.13811965872154,-23.4300813811304,-5.58492096748435,-14.1721088274102,2020,4
"KC",3.26674454675686,36.3387161797179,11.8800108830145,31.2497370376352,21.3794379249467,2020,4
"LA",-5.64178176633579,13.170436670719,-2.86044926226042,8.65747728581526,3.18546819069225,2020,4
"LAC",-5.32003075621562,17.3988689346085,-1.85122896489298,12.8119798920996,5.22422781576391,2020,4
"LV",-4.47051812475889,15.0055359874805,-2.25600345698532,12.6873107282233,5.45366880307779,2020,4
"MIA",-6.69346857426385,8.80120172617558,-5.23126089992418,7.05614783894526,0.959461435526416,2020,4
"MIN",-10.8727834650509,5.2193633618685,-8.36434516591403,3.30323300210906,-2.25369698344909,2020,4
"NE",-1.68627433759858,21.1027195152667,2.92359996605416,19.0578915535208,10.8701700479185,2020,4
"NO",-6.59005575508307,15.418571496844,-3.52275041322453,10.8959412844594,3.3497712915348,2020,4
"NYG",-23.5261160951191,-5.2936562774946,-20.0808617033923,-7.15533638582782,-13.8330189026093,2020,4
"NYJ",-26.4031255467567,-8.58329198028459,-23.4996936043908,-11.2484608686105,-17.5980946921671,2020,4
"PHI",-16.2553334916385,3.9786879728989,-13.5287121536101,1.43627937605099,-5.96123809864861,2020,4
"PIT",-2.61417948548402,11.8665351287199,-0.608135551620218,9.75087551106883,4.82234482381585,2020,4
"SEA",5.00765350324745,21.5519564335438,7.66884391710484,19.5142753854233,13.598913707302,2020,4
"SF",-14.049680839862,6.09033333456047,-10.4287153250886,3.5396513078037,-2.97600677873997,2020,4
"TB",-0.0273250221459263,19.3262547208932,1.92174524620898,16.4968868035659,9.44384558200018,2020,4
"TEN",-16.6615402580079,0.113509089364197,-13.7956261809191,-2.34649774798015,-7.87193552625255,2020,4
"WAS",-18.6149479954541,-1.47067604619901,-16.7171136123565,-4.01709750347715,-10.1059696402436,2020,4
