"Team","LowerCI95","UpperCI95","LowerCI85","UpperCI85","AdjWEPADiff","Season","LatestWeek"
"ARI",-21.6200361405928,-4.8442312310637,-18.9917867333531,-6.43951842991079,-13.0661484728988,2018,16
"ATL",-9.62570515365459,5.1046332058671,-6.91412858578349,3.78625235724343,-1.8061562468064,2018,16
"BAL",2.0065872977642,18.4336264409281,4.34130072315342,16.3228173668213,10.2099619709174,2018,16
"BUF",-16.0684893202936,3.48006939171015,-13.6681290996544,-0.197521648826764,-6.72750284316307,2018,16
"CAR",-8.70809092071958,4.11064203419864,-7.15303836729321,2.67989441156188,-2.27457483126905,2018,16
"CHI",1.91288708218672,15.7356369624161,3.64643383432632,13.4795402506156,8.87055565987226,2018,16
"CIN",-14.6522877139074,1.62669077075309,-12.3764620019807,-0.520883554067631,-6.37979128984918,2018,16
"CLE",-9.3277828971937,3.55342834946635,-7.29813880751196,2.47670509440573,-2.46003092472216,2018,16
"DAL",-6.54260935280996,9.91356652290561,-3.5274553880453,8.18210026347052,2.26131709632751,2018,16
"DEN",-11.6605077937783,2.60105995629685,-9.8012414067266,1.00301940786525,-4.45805464925053,2018,16
"DET",-14.9417929390653,2.32647291564316,-12.7006669024687,-0.0912695413889715,-6.30573602277716,2018,16
"GB",-8.71737604981176,4.26442419182668,-6.54356083916113,2.7472098086203,-2.03877629849731,2018,16
"HOU",-1.00912683428945,10.6273623208512,0.0935546541888843,8.95548458985617,4.72631159543306,2018,16
"IND",-6.89088954828508,10.6196966977732,-4.71241549243669,7.4317527698694,1.42053886297012,2018,16
"JAX",-12.2343845614183,4.16561799841646,-10.5368939033276,1.73965020630508,-3.92583442255489,2018,16
"KC",5.13714061718131,16.7581934743323,6.81960455558096,15.5250282073693,10.9970506141251,2018,16
"LA",3.52193072869984,16.9822433458825,6.44338922077322,15.249554567007,10.8230280656165,2018,16
"LAC",0.373796195155694,11.7225822384127,1.62533071771302,10.1207529322426,5.73101303741127,2018,16
"LV",-15.053286865294,-0.614775308686624,-13.1717156381291,-3.05447868305331,-8.16034064767216,2018,16
"MIA",-15.7184116643436,-1.17466171622354,-14.050998814748,-3.35737813459106,-8.79214284880826,2018,16
"MIN",-11.0185406566874,4.92387155137717,-9.34564121007628,2.74355539882915,-2.99667008158228,2018,16
"NE",-3.86521970305176,14.7047750365376,-0.305023612197267,11.3844859991034,5.54642000118214,2018,16
"NO",4.08916198855335,18.6215331947032,6.30506672857351,16.8518096590061,11.5448491303058,2018,16
"NYG",-11.824956230324,4.43425722804402,-9.5978809595767,2.70809548132856,-3.33132023440407,2018,16
"NYJ",-17.7571366863821,1.29197850636377,-15.5765807037367,-1.34662648010689,-8.08581995867388,2018,16
"PHI",-8.06613829122804,7.53882517760079,-6.0452765442801,5.59283311792256,-0.408902645937137,2018,16
"PIT",0.00833011533697988,14.27927580304,1.75356307145858,11.9980147916126,6.90534681305358,2018,16
"SEA",-4.44591148587729,9.65845728807736,-2.81272013043512,7.74394137790188,2.37986762581268,2018,16
"SF",-12.2274500203997,2.53481003574449,-9.31878025760086,1.15984544765492,-4.27739558869919,2018,16
"TB",-10.6614097796457,4.40255126811182,-8.08855355899438,3.00388341257395,-2.65108688631886,2018,16
"TEN",-8.70164918610028,9.69865191645906,-5.66227400169191,6.65723572533844,0.0301258270053038,2018,16
"WAS",-11.6430883607337,4.18432098824596,-9.45578721852106,2.19787720363307,-3.44925430082243,2018,16
