"Team","LowerCI95","UpperCI95","LowerCI85","UpperCI85","AdjWEPADiff","Season","LatestWeek"
"ARI",-3.28502737951135,11.6637835959078,-0.999476060045668,9.65973898963304,4.34873088029456,2020,14
"ATL",-7.1939368063965,10.1050397183234,-5.28092455256437,7.54083226881399,0.865222414277244,2020,14
"BAL",0.302935411224032,15.7766243263784,2.3788507692383,12.934324538274,7.66714895856108,2020,14
"BUF",0.786555003061847,15.5591425110383,3.77764145047959,13.6266849015649,8.62863622254719,2020,14
"CAR",-12.5243755223679,5.01093359889582,-9.41284007512153,2.96046129402777,-3.49134251614963,2020,14
"CHI",-7.13475165187602,5.05103708170977,-5.52551030155363,3.36691695544585,-0.96038703894137,2020,14
"CIN",-14.0922685100909,-1.20464041587523,-12.56506142537,-2.97625298942094,-7.86676405246904,2020,14
"CLE",-10.2335290027284,3.55538672616504,-7.8818191681904,2.13137955535892,-3.22756354444657,2020,14
"DAL",-17.0732404879841,-0.28136558377458,-14.1110838302064,-2.44726644818952,-8.46075496382237,2020,14
"DEN",-14.6588216644113,3.57858633407723,-11.8439586419289,1.46906879146835,-5.13664249370784,2020,14
"DET",-14.0454321957985,0.480913758909427,-12.4858553144306,-1.94392818365426,-7.22985000236164,2020,14
"GB",1.01690539347138,17.3142948004018,3.67334562741825,15.0321580075829,9.18259587181612,2020,14
"HOU",-10.6811875196309,2.5087310306525,-9.60986534502026,0.128990687081019,-4.73641013086022,2020,14
"IND",-3.74933213250114,10.7151820431401,-2.16409791911837,8.64965586859153,3.05984796127445,2020,14
"JAX",-24.6377973423757,-9.04129709461353,-22.2322372778694,-10.6614705395104,-16.5095548964839,2020,14
"KC",4.85198298961399,21.6993978537703,6.95306418780622,19.416338284731,13.4186806636274,2020,14
"LA",0.383268094232437,15.8603967668039,3.2026554683168,13.807934306423,8.30515761543687,2020,14
"LAC",-13.7341734561393,3.66966955214512,-11.2521323517336,1.71189769112404,-4.91051801320837,2020,14
"LV",-9.63885425024729,9.96374173876093,-7.53538279735265,7.11996715597424,0.0887955477536229,2020,14
"MIA",-4.72177252882086,11.4318665904349,-2.03855733009788,9.98790737854548,3.76984765541552,2020,14
"MIN",-8.65279964166981,4.76777483876871,-6.58918903185024,2.53771634824418,-2.0255635256501,2020,14
"NE",-12.5358901303593,9.97501419665073,-10.3363769131958,6.35262010999397,-1.41873436162671,2020,14
"NO",-3.00614642290411,16.9510165423602,-0.729404940649443,13.7936609662931,6.41772837279775,2020,14
"NYG",-10.0291014413696,4.05955369778483,-8.60291925795094,2.15831834014344,-3.45439959136939,2020,14
"NYJ",-19.6554876909925,-8.54566405212358,-17.8131099745204,-10.3160575118629,-14.2952800468738,2020,14
"PHI",-8.21335949725226,4.95904352202764,-6.33763041660508,3.33922090497033,-1.79231927257421,2020,14
"PIT",2.56221928082588,14.9912130060672,4.13741161018232,13.4724670852162,8.64333662326322,2020,14
"SEA",0.840936157019664,12.2948989319168,2.72984221339529,10.6438391552445,6.67951830028823,2020,14
"SF",-9.15521940280383,8.20890446914214,-6.78937062716672,6.04840625525823,-0.378766186475782,2020,14
"TB",-2.4313839357212,17.4078939082359,0.969383946929791,13.9787078569018,7.17979385399738,2020,14
"TEN",-9.22677388508414,9.97803380396441,-6.64542863572856,6.40413072793455,-0.068873942082903,2020,14
"WAS",-10.393645627291,4.1991396774677,-8.90565436199562,1.28734095942835,-3.9422843060512,2020,14
