"AdjWEPADiff","Team","Season","LatestWeek"
-2.38819898589788,"BUF",2014,14
0.20281721888452,"BUF",2014,14
-1.61776911376806,"BUF",2014,14
5.29836371713848,"BUF",2014,14
3.39046678477512,"BUF",2014,14
1.17666068266033,"BUF",2014,14
3.15447793431862,"BUF",2014,14
8.51096866791822,"BUF",2014,14
-0.67853310721031,"BUF",2014,14
1.88952026330496,"BUF",2014,14
1.22100658938003,"BUF",2014,14
6.86621842930468,"BUF",2014,14
5.87441759562148,"BUF",2014,14
5.91445763324072,"BUF",2014,14
5.06392021053273,"BUF",2014,14
7.51321423693049,"BUF",2014,14
3.67303641915777,"BUF",2014,14
2.52317183828008,"BUF",2014,14
-3.06022177767208,"BUF",2014,14
0.385573561855786,"BUF",2014,14
3.94428423116699,"BUF",2014,14
6.06273341994905,"BUF",2014,14
0.345399523641091,"BUF",2014,14
2.06877751150239,"BUF",2014,14
10.2763795725659,"BUF",2014,14
-1.55405482029759,"BUF",2014,14
5.3900020053193,"BUF",2014,14
2.98874359631582,"BUF",2014,14
6.69935693833569,"BUF",2014,14
1.47711763052568,"BUF",2014,14
0.186218111708048,"BUF",2014,14
1.37616981678324,"BUF",2014,14
3.86850346214861,"BUF",2014,14
-0.489740307086717,"BUF",2014,14
4.62414985870992,"BUF",2014,14
6.81178018570379,"BUF",2014,14
2.54588412001577,"BUF",2014,14
1.61270243422511,"BUF",2014,14
5.05730287179554,"BUF",2014,14
2.34487011575633,"BUF",2014,14
4.37440168324485,"BUF",2014,14
-1.03750796759822,"BUF",2014,14
6.37576782155472,"BUF",2014,14
3.3033611884737,"BUF",2014,14
-3.21413514074111,"BUF",2014,14
1.7828437060484,"BUF",2014,14
-1.07007082896428,"BUF",2014,14
3.22324394713697,"BUF",2014,14
1.6057456546151,"BUF",2014,14
2.3345572779315,"BUF",2014,14
4.02376531540867,"BUF",2014,14
4.08401403806261,"BUF",2014,14
3.19451870414778,"BUF",2014,14
-0.142875077065172,"BUF",2014,14
2.17079220888053,"BUF",2014,14
3.81540561087207,"BUF",2014,14
3.43385228784655,"BUF",2014,14
2.14497228597893,"BUF",2014,14
6.87301602073651,"BUF",2014,14
8.92921402960259,"BUF",2014,14
5.98590372444179,"BUF",2014,14
4.72009352329651,"BUF",2014,14
2.37991992288659,"BUF",2014,14
-0.499595470034891,"BUF",2014,14
7.74548683991732,"BUF",2014,14
4.29158159686363,"BUF",2014,14
-2.07023767254194,"BUF",2014,14
1.95704457278794,"BUF",2014,14
3.52936409053165,"BUF",2014,14
4.51802972091296,"BUF",2014,14
2.10831202799824,"BUF",2014,14
0.444083465052477,"BUF",2014,14
4.46036231644465,"BUF",2014,14
1.76215584745919,"BUF",2014,14
4.64392879039163,"BUF",2014,14
7.17129411222339,"BUF",2014,14
3.63925921590723,"BUF",2014,14
0.340025242748182,"BUF",2014,14
6.70789685953536,"BUF",2014,14
3.49503013549144,"BUF",2014,14
-1.09854161049409,"BUF",2014,14
2.61977246235265,"BUF",2014,14
2.46428849266253,"BUF",2014,14
6.87616062692738,"BUF",2014,14
1.22594688383816,"BUF",2014,14
0.492291856436585,"BUF",2014,14
3.3945080853611,"BUF",2014,14
10.3301062142952,"BUF",2014,14
4.297218032863,"BUF",2014,14
3.71831156971975,"BUF",2014,14
-2.55992292650939,"BUF",2014,14
-0.197630290828395,"BUF",2014,14
4.67968083299927,"BUF",2014,14
1.75274593461494,"BUF",2014,14
9.14585221262849,"BUF",2014,14
0.641982935919573,"BUF",2014,14
3.06138748159528,"BUF",2014,14
4.53358732742886,"BUF",2014,14
2.5205246812338,"BUF",2014,14
6.3764351836215,"BUF",2014,14
-3.4390045906206,"BUF",2014,14
3.46172427662968,"BUF",2014,14
1.08994022653733,"BUF",2014,14
4.64038158225284,"BUF",2014,14
2.97474395431159,"BUF",2014,14
6.81182794027334,"BUF",2014,14
1.76667901932343,"BUF",2014,14
7.11751477562455,"BUF",2014,14
3.24091029749767,"BUF",2014,14
5.16652934986337,"BUF",2014,14
2.44838407302251,"BUF",2014,14
3.8361073509907,"BUF",2014,14
2.50325707396969,"BUF",2014,14
2.22408887022359,"BUF",2014,14
-0.657824475639621,"BUF",2014,14
1.51986466042844,"BUF",2014,14
5.78287585517519,"BUF",2014,14
4.08704842575472,"BUF",2014,14
3.08876699755584,"BUF",2014,14
3.13484041863689,"BUF",2014,14
2.70186135552086,"BUF",2014,14
5.91476355016113,"BUF",2014,14
0.891681343066796,"BUF",2014,14
1.86089437956791,"BUF",2014,14
4.04045187058895,"BUF",2014,14
3.39070994668874,"BUF",2014,14
-0.16771226128471,"BUF",2014,14
2.20394469107636,"BUF",2014,14
4.31413547305608,"BUF",2014,14
1.64515354272281,"BUF",2014,14
0.375967518987223,"BUF",2014,14
0.68108139455749,"BUF",2014,14
5.0316608418235,"BUF",2014,14
1.8555001048257,"BUF",2014,14
1.89447271956361,"BUF",2014,14
1.31091539511957,"BUF",2014,14
1.66917882792034,"BUF",2014,14
6.378371108957,"BUF",2014,14
3.68233231146393,"BUF",2014,14
0.821134004874153,"BUF",2014,14
1.67705810065136,"BUF",2014,14
0.762274545036786,"BUF",2014,14
-0.361860721649192,"BUF",2014,14
1.88981041726632,"BUF",2014,14
-0.319529164234215,"BUF",2014,14
-1.57716116612428,"BUF",2014,14
3.38693762000907,"BUF",2014,14
3.5986631605101,"BUF",2014,14
0.626002507715126,"BUF",2014,14
2.39694856964197,"BUF",2014,14
-0.0135548162610596,"BUF",2014,14
6.51381420849344,"BUF",2014,14
0.482116081501467,"BUF",2014,14
4.46630392682926,"BUF",2014,14
5.15533826049719,"BUF",2014,14
1.42134286926486,"BUF",2014,14
3.98959029610842,"BUF",2014,14
4.9314192338921,"BUF",2014,14
-2.20993187524706,"BUF",2014,14
0.305521888203919,"BUF",2014,14
1.44110563489513,"BUF",2014,14
5.06678678410024,"BUF",2014,14
1.08238782204192,"BUF",2014,14
4.01164345501296,"BUF",2014,14
6.09857847810834,"BUF",2014,14
-1.44876499894145,"BUF",2014,14
3.92656098378561,"BUF",2014,14
-0.863803866693338,"BUF",2014,14
1.11501380973485,"BUF",2014,14
6.24599091735175,"BUF",2014,14
-6.26331483457353,"BUF",2014,14
5.08517063093407,"BUF",2014,14
0.992249053296938,"BUF",2014,14
1.7647725100092,"BUF",2014,14
2.22436145815673,"BUF",2014,14
-1.76736957376,"BUF",2014,14
0.377198900623056,"BUF",2014,14
-0.365065735133346,"BUF",2014,14
4.36734777479572,"BUF",2014,14
3.28150022785284,"BUF",2014,14
2.34460198503154,"BUF",2014,14
3.59275704986416,"BUF",2014,14
3.54012310358174,"BUF",2014,14
7.90619121556018,"BUF",2014,14
0.508933989005007,"BUF",2014,14
2.19184084049332,"BUF",2014,14
-0.679706157632833,"BUF",2014,14
9.66619185606956,"BUF",2014,14
0.234625104971162,"BUF",2014,14
2.70653692205299,"BUF",2014,14
1.41478260684526,"BUF",2014,14
8.73004932057,"BUF",2014,14
1.6742218224045,"BUF",2014,14
-1.19391018259249,"BUF",2014,14
-2.22146597899775,"BUF",2014,14
-0.56723611178885,"BUF",2014,14
3.54135912916327,"BUF",2014,14
2.94833916056614,"BUF",2014,14
1.80587708456108,"BUF",2014,14
2.08804257064406,"BUF",2014,14
-0.633540877810762,"BUF",2014,14
8.62463358777806,"BUF",2014,14
-0.236033878844544,"BUF",2014,14
2.14156813349812,"BUF",2014,14
3.55118195621412,"BUF",2014,14
3.13314431946519,"BUF",2014,14
5.57258927705857,"BUF",2014,14
3.63548929357633,"BUF",2014,14
4.50580726147035,"BUF",2014,14
8.16609248075804,"BUF",2014,14
1.35601197948317,"BUF",2014,14
4.99718441293334,"BUF",2014,14
3.80081983753513,"BUF",2014,14
1.93454267477062,"BUF",2014,14
3.6205516443828,"BUF",2014,14
2.9638155300985,"BUF",2014,14
2.80210856626177,"BUF",2014,14
-1.71990777063385,"BUF",2014,14
2.73843380875939,"BUF",2014,14
0.225422894756911,"BUF",2014,14
4.11508596079614,"BUF",2014,14
8.73515583529729,"BUF",2014,14
1.36655206718135,"BUF",2014,14
8.06522445020191,"BUF",2014,14
3.22187562642693,"BUF",2014,14
5.73341563405667,"BUF",2014,14
6.47817931420185,"BUF",2014,14
5.1495047150572,"BUF",2014,14
2.16175111008376,"BUF",2014,14
6.14541872509204,"BUF",2014,14
8.1569750817211,"BUF",2014,14
0.698484377260527,"BUF",2014,14
0.800198009952721,"BUF",2014,14
2.77246973068518,"BUF",2014,14
-4.45608942368652,"BUF",2014,14
0.343782095175329,"BUF",2014,14
0.163736649845366,"BUF",2014,14
3.37208633574181,"BUF",2014,14
6.50476569813563,"BUF",2014,14
4.80611996033247,"BUF",2014,14
5.51890700113839,"BUF",2014,14
3.6727160668108,"BUF",2014,14
-0.239934176834967,"BUF",2014,14
