"AdjWEPADiff","Team","Season","LatestWeek"
-6.66263150203672,"ARI",2017,3
1.27662642782215,"ARI",2017,3
-14.7255978215582,"ARI",2017,3
-23.0334275450732,"ARI",2017,3
-1.6536406491802,"ARI",2017,3
-23.7300683500863,"ARI",2017,3
-18.7264593428716,"ARI",2017,3
-1.90817269004899,"ARI",2017,3
-17.7840481401786,"ARI",2017,3
-9.88528382561287,"ARI",2017,3
1.31389932402535,"ARI",2017,3
-20.0729041937736,"ARI",2017,3
-11.697263177978,"ARI",2017,3
-21.3247812131756,"ARI",2017,3
-2.25149025015957,"ARI",2017,3
-17.1208321430977,"ARI",2017,3
-13.9257175101778,"ARI",2017,3
-9.85906185205904,"ARI",2017,3
-25.8439028185263,"ARI",2017,3
-12.3175756718603,"ARI",2017,3
-8.61084174698409,"ARI",2017,3
-6.053866367907,"ARI",2017,3
-15.9291224765149,"ARI",2017,3
-34.6970338653041,"ARI",2017,3
-41.8494671993378,"ARI",2017,3
-14.8164330815151,"ARI",2017,3
-28.0639664716959,"ARI",2017,3
-24.088548133399,"ARI",2017,3
-6.95534385419582,"ARI",2017,3
-1.19597392490692,"ARI",2017,3
-4.12933509208983,"ARI",2017,3
-20.3927855033647,"ARI",2017,3
28.7685949172536,"ARI",2017,3
-12.9573488452327,"ARI",2017,3
-2.67021532853275,"ARI",2017,3
-11.6342355970147,"ARI",2017,3
-5.13610944932142,"ARI",2017,3
-23.8342761078102,"ARI",2017,3
-14.1467440777683,"ARI",2017,3
-7.13961247243942,"ARI",2017,3
-5.44562563794225,"ARI",2017,3
0.872454367858024,"ARI",2017,3
-11.7077576262983,"ARI",2017,3
-9.41620246574361,"ARI",2017,3
9.39835876716983,"ARI",2017,3
-7.2792557665981,"ARI",2017,3
-5.86947178769642,"ARI",2017,3
-30.7217254017598,"ARI",2017,3
-8.33507048056688,"ARI",2017,3
-9.01655192770853,"ARI",2017,3
-18.610700784085,"ARI",2017,3
-35.3022583272389,"ARI",2017,3
18.6398992962448,"ARI",2017,3
-2.35340076399919,"ARI",2017,3
-8.62779723734037,"ARI",2017,3
9.4696828767636,"ARI",2017,3
-31.2086286062637,"ARI",2017,3
-8.06407485105322,"ARI",2017,3
-19.0588051809955,"ARI",2017,3
-9.75722142595381,"ARI",2017,3
