"AdjWEPADiff","Team","Season","LatestWeek"
7.92873248378764,"ATL",2018,10
1.79413866585197,"ATL",2018,10
-2.35903416757676,"ATL",2018,10
-1.65871955145409,"ATL",2018,10
-6.76828004267416,"ATL",2018,10
-3.59707523457037,"ATL",2018,10
-0.898765840328436,"ATL",2018,10
1.97378442346624,"ATL",2018,10
5.42509368935466,"ATL",2018,10
2.33515699573652,"ATL",2018,10
1.00335701782593,"ATL",2018,10
4.94815024472204,"ATL",2018,10
7.30354324024736,"ATL",2018,10
14.2076858566848,"ATL",2018,10
-5.36692790602849,"ATL",2018,10
0.0338016740612494,"ATL",2018,10
-0.943390305571303,"ATL",2018,10
-4.93248247206202,"ATL",2018,10
4.62964582260513,"ATL",2018,10
1.15508545754842,"ATL",2018,10
1.15543134005676,"ATL",2018,10
-0.261969485337105,"ATL",2018,10
-5.6488526631364,"ATL",2018,10
-6.08468249273109,"ATL",2018,10
4.65266193255914,"ATL",2018,10
-5.27815499413935,"ATL",2018,10
-11.4065222203241,"ATL",2018,10
-4.79936834136477,"ATL",2018,10
9.82452853564655,"ATL",2018,10
-1.99044000337971,"ATL",2018,10
-3.77216709798243,"ATL",2018,10
0.278953936548234,"ATL",2018,10
-4.6066314411452,"ATL",2018,10
-5.18777370826495,"ATL",2018,10
-5.88428636732527,"ATL",2018,10
3.94273127449792,"ATL",2018,10
-3.52938106163116,"ATL",2018,10
1.22415647569151,"ATL",2018,10
-3.33064603491943,"ATL",2018,10
-4.79400133375675,"ATL",2018,10
-1.07823092403984,"ATL",2018,10
-5.35445906782603,"ATL",2018,10
-3.43031448676163,"ATL",2018,10
-1.42218949978934,"ATL",2018,10
-4.37787572377509,"ATL",2018,10
0.456624592283015,"ATL",2018,10
-2.03156303328041,"ATL",2018,10
-2.2505540396773,"ATL",2018,10
2.27685874136323,"ATL",2018,10
-7.79858620523772,"ATL",2018,10
-3.99065274419284,"ATL",2018,10
8.23474287870283,"ATL",2018,10
4.12746099273352,"ATL",2018,10
8.69665299122823,"ATL",2018,10
-3.39307197395539,"ATL",2018,10
-11.3194788364134,"ATL",2018,10
-4.81179946332706,"ATL",2018,10
0.985851750337811,"ATL",2018,10
0.0798011142966129,"ATL",2018,10
9.05163261495113,"ATL",2018,10
-1.18044291231353,"ATL",2018,10
-5.52409927555047,"ATL",2018,10
-3.85746403021517,"ATL",2018,10
0.465154206436748,"ATL",2018,10
-7.0996939650376,"ATL",2018,10
-0.0455484678780203,"ATL",2018,10
-4.94845744695047,"ATL",2018,10
-6.65066438548196,"ATL",2018,10
3.15236124315823,"ATL",2018,10
3.16856854496431,"ATL",2018,10
4.38563332068587,"ATL",2018,10
-6.47315509759359,"ATL",2018,10
-11.3960532289271,"ATL",2018,10
2.65729581022224,"ATL",2018,10
-4.73118525649656,"ATL",2018,10
-6.68263714510405,"ATL",2018,10
-9.18007893570723,"ATL",2018,10
1.99164413114238,"ATL",2018,10
-4.18720648435864,"ATL",2018,10
4.17843927847628,"ATL",2018,10
1.46662638343626,"ATL",2018,10
-7.77506210729034,"ATL",2018,10
3.61507003570836,"ATL",2018,10
1.0417915821698,"ATL",2018,10
2.02719362277281,"ATL",2018,10
