"AdjWEPADiff","Team","Season","LatestWeek"
-2.74173670707767,"BAL",2016,6
2.24025529777167,"BAL",2016,6
5.14734537229399,"BAL",2016,6
-2.28914124562442,"BAL",2016,6
-2.90756020451411,"BAL",2016,6
-6.47077564106949,"BAL",2016,6
-2.40265005317389,"BAL",2016,6
-5.35450940231983,"BAL",2016,6
-0.582559488800632,"BAL",2016,6
-6.27748259880657,"BAL",2016,6
-3.53302394463631,"BAL",2016,6
1.61699301822991,"BAL",2016,6
-7.98866403763169,"BAL",2016,6
-5.28983195395412,"BAL",2016,6
-0.32073015507412,"BAL",2016,6
5.32632361229434,"BAL",2016,6
0.103804624337659,"BAL",2016,6
-10.2031099529747,"BAL",2016,6
-1.21832392869852,"BAL",2016,6
-2.4140538320851,"BAL",2016,6
-2.3564319397995,"BAL",2016,6
-1.64183198930003,"BAL",2016,6
1.93106867199417,"BAL",2016,6
-9.0811229663804,"BAL",2016,6
1.44083117624348,"BAL",2016,6
-3.68017778316213,"BAL",2016,6
-5.21064181571612,"BAL",2016,6
-6.47902537641215,"BAL",2016,6
-6.15174274677457,"BAL",2016,6
-4.5142499266027,"BAL",2016,6
8.47217993464831,"BAL",2016,6
-0.61985009315123,"BAL",2016,6
-0.168941730442397,"BAL",2016,6
4.05616931507696,"BAL",2016,6
-0.106730383092201,"BAL",2016,6
-3.87353722726743,"BAL",2016,6
-7.31189861263463,"BAL",2016,6
-4.30152118884677,"BAL",2016,6
3.11055197369755,"BAL",2016,6
5.0906240639731,"BAL",2016,6
-1.9524985109908,"BAL",2016,6
-8.35811126366377,"BAL",2016,6
-1.35583457561946,"BAL",2016,6
-4.34010310004163,"BAL",2016,6
-1.76869073829457,"BAL",2016,6
-3.33937048077811,"BAL",2016,6
-7.94767745317237,"BAL",2016,6
-10.0446952060698,"BAL",2016,6
-0.403607529178716,"BAL",2016,6
-5.20492884418441,"BAL",2016,6
-5.14498328528203,"BAL",2016,6
-1.02333427369813,"BAL",2016,6
-4.61502961487548,"BAL",2016,6
-0.818540326829752,"BAL",2016,6
-11.9194082154175,"BAL",2016,6
-4.54018006874909,"BAL",2016,6
-2.71211955159738,"BAL",2016,6
3.25273251879629,"BAL",2016,6
-6.98721507176899,"BAL",2016,6
-3.98564155224268,"BAL",2016,6
-2.04798126771598,"BAL",2016,6
-0.2877324346314,"BAL",2016,6
1.85530864227268,"BAL",2016,6
-4.06580849082488,"BAL",2016,6
2.57211081242734,"BAL",2016,6
-10.0158455955556,"BAL",2016,6
-3.75832871693547,"BAL",2016,6
9.48452880171407,"BAL",2016,6
5.02112968407431,"BAL",2016,6
