"game_id","team","opponent","game_week","WEPADiff","prev_season_data","season","week","week_diff"
"2012_01_ATL_KC","ATL","KC",1,24.0439473569622,0,2012,3,2
"2012_01_ATL_KC","KC","ATL",1,-24.0439473569622,0,2012,3,2
"2012_01_BUF_NYJ","BUF","NYJ",1,-10.5049340231104,0,2012,3,2
"2012_01_BUF_NYJ","NYJ","BUF",1,10.5049340231104,0,2012,3,2
"2012_01_CAR_TB","CAR","TB",1,-10.0784958302743,0,2012,3,2
"2012_01_CAR_TB","TB","CAR",1,10.0784958302743,0,2012,3,2
"2012_01_CIN_BAL","BAL","CIN",1,30.5520050421348,0,2012,3,2
"2012_01_CIN_BAL","CIN","BAL",1,-30.5520050421348,0,2012,3,2
"2012_01_DAL_NYG","DAL","NYG",1,6.84640485416788,0,2012,3,2
"2012_01_DAL_NYG","NYG","DAL",1,-6.84640485416788,0,2012,3,2
"2012_01_IND_CHI","CHI","IND",1,17.5124956866234,0,2012,3,2
"2012_01_IND_CHI","IND","CHI",1,-17.5124956866234,0,2012,3,2
"2012_01_JAX_MIN","JAX","MIN",1,-0.519809007364173,0,2012,3,2
"2012_01_JAX_MIN","MIN","JAX",1,0.519809007364173,0,2012,3,2
"2012_01_LAC_OAK","LAC","LV",1,13.7065195683819,0,2012,3,2
"2012_01_LAC_OAK","LV","LAC",1,-13.7065195683819,0,2012,3,2
"2012_01_LAR_DET","DET","LA",1,7.91719602796991,0,2012,3,2
"2012_01_LAR_DET","LA","DET",1,-7.91719602796991,0,2012,3,2
"2012_01_MIA_HOU","HOU","MIA",1,19.4932709895811,0,2012,3,2
"2012_01_MIA_HOU","MIA","HOU",1,-19.4932709895811,0,2012,3,2
"2012_01_NE_TEN","NE","TEN",1,18.553136576755,0,2012,3,2
"2012_01_NE_TEN","TEN","NE",1,-18.553136576755,0,2012,3,2
"2012_01_PHI_CLE","CLE","PHI",1,-14.7674121017895,0,2012,3,2
"2012_01_PHI_CLE","PHI","CLE",1,14.7674121017895,0,2012,3,2
"2012_01_PIT_DEN","DEN","PIT",1,17.3519616884165,0,2012,3,2
"2012_01_PIT_DEN","PIT","DEN",1,-17.3519616884165,0,2012,3,2
"2012_01_SEA_ARI","ARI","SEA",1,5.08692179534265,0,2012,3,2
"2012_01_SEA_ARI","SEA","ARI",1,-5.08692179534265,0,2012,3,2
"2012_01_SF_GB","GB","SF",1,-14.9498790508173,0,2012,3,2
"2012_01_SF_GB","SF","GB",1,14.9498790508173,0,2012,3,2
"2012_01_WAS_NO","NO","WAS",1,-4.98353308078056,0,2012,3,2
"2012_01_WAS_NO","WAS","NO",1,4.98353308078056,0,2012,3,2
"2012_02_ARI_NE","ARI","NE",2,8.48289520929352,0,2012,3,1
"2012_02_ARI_NE","NE","ARI",2,-8.48289520929352,0,2012,3,1
"2012_02_BAL_PHI","BAL","PHI",2,1.94243502337674,0,2012,3,1
"2012_02_BAL_PHI","PHI","BAL",2,-1.94243502337674,0,2012,3,1
"2012_02_CHI_GB","CHI","GB",2,-17.5203928749509,0,2012,3,1
"2012_02_CHI_GB","GB","CHI",2,17.5203928749509,0,2012,3,1
"2012_02_CLE_CIN","CIN","CLE",2,7.08796162631461,0,2012,3,1
"2012_02_CLE_CIN","CLE","CIN",2,-7.08796162631461,0,2012,3,1
"2012_02_DAL_SEA","DAL","SEA",2,-16.2336261967218,0,2012,3,1
"2012_02_DAL_SEA","SEA","DAL",2,16.2336261967218,0,2012,3,1
"2012_02_DEN_ATL","ATL","DEN",2,2.4255082971881,0,2012,3,1
"2012_02_DEN_ATL","DEN","ATL",2,-2.4255082971881,0,2012,3,1
"2012_02_DET_SF","DET","SF",2,-16.0762883005681,0,2012,3,1
"2012_02_DET_SF","SF","DET",2,16.0762883005681,0,2012,3,1
"2012_02_HOU_JAX","HOU","JAX",2,23.6224712677858,0,2012,3,1
"2012_02_HOU_JAX","JAX","HOU",2,-23.6224712677858,0,2012,3,1
"2012_02_KC_BUF","BUF","KC",2,16.3950476168538,0,2012,3,1
"2012_02_KC_BUF","KC","BUF",2,-16.3950476168538,0,2012,3,1
"2012_02_MIN_IND","IND","MIN",2,13.5019150655295,0,2012,3,1
"2012_02_MIN_IND","MIN","IND",2,-13.5019150655295,0,2012,3,1
"2012_02_NO_CAR","CAR","NO",2,3.18626215201037,0,2012,3,1
"2012_02_NO_CAR","NO","CAR",2,-3.18626215201037,0,2012,3,1
"2012_02_NYJ_PIT","NYJ","PIT",2,-6.82900265663885,0,2012,3,1
"2012_02_NYJ_PIT","PIT","NYJ",2,6.82900265663885,0,2012,3,1
"2012_02_OAK_MIA","MIA","LV",2,13.8423893138255,0,2012,3,1
"2012_02_OAK_MIA","LV","MIA",2,-13.8423893138255,0,2012,3,1
"2012_02_TB_NYG","NYG","TB",2,5.99384880886524,0,2012,3,1
"2012_02_TB_NYG","TB","NYG",2,-5.99384880886524,0,2012,3,1
"2012_02_TEN_LAC","LAC","TEN",2,24.401830748452,0,2012,3,1
"2012_02_TEN_LAC","TEN","LAC",2,-24.401830748452,0,2012,3,1
"2012_02_WAS_LAR","LA","WAS",2,9.93254576353398,0,2012,3,1
"2012_02_WAS_LAR","WAS","LA",2,-9.93254576353398,0,2012,3,1
"2012_03_ATL_LAC","ATL","LAC",3,16.5790343061336,0,2012,3,0
"2012_03_ATL_LAC","LAC","ATL",3,-16.5790343061336,0,2012,3,0
"2012_03_BUF_CLE","BUF","CLE",3,22.7123042034912,0,2012,3,0
"2012_03_BUF_CLE","CLE","BUF",3,-22.7123042034912,0,2012,3,0
"2012_03_CIN_WAS","CIN","WAS",3,22.4542597111199,0,2012,3,0
"2012_03_CIN_WAS","WAS","CIN",3,-22.4542597111199,0,2012,3,0
"2012_03_DET_TEN","DET","TEN",3,-7.74516475313988,0,2012,3,0
"2012_03_DET_TEN","TEN","DET",3,7.74516475313988,0,2012,3,0
"2012_03_GB_SEA","GB","SEA",3,-1.11692627483037,0,2012,3,0
"2012_03_GB_SEA","SEA","GB",3,1.11692627483037,0,2012,3,0
"2012_03_HOU_DEN","DEN","HOU",3,-13.076613809043,0,2012,3,0
"2012_03_HOU_DEN","HOU","DEN",3,13.076613809043,0,2012,3,0
"2012_03_JAX_IND","IND","JAX",3,-5.6320142377105,0,2012,3,0
"2012_03_JAX_IND","JAX","IND",3,5.6320142377105,0,2012,3,0
"2012_03_KC_NO","KC","NO",3,-4.95275356620714,0,2012,3,0
"2012_03_KC_NO","NO","KC",3,4.95275356620714,0,2012,3,0
"2012_03_LAR_CHI","CHI","LA",3,19.1489831054991,0,2012,3,0
"2012_03_LAR_CHI","LA","CHI",3,-19.1489831054991,0,2012,3,0
"2012_03_NE_BAL","BAL","NE",3,2.89575613853843,0,2012,3,0
"2012_03_NE_BAL","NE","BAL",3,-2.89575613853843,0,2012,3,0
"2012_03_NYG_CAR","CAR","NYG",3,-28.8963582269012,0,2012,3,0
"2012_03_NYG_CAR","NYG","CAR",3,28.8963582269012,0,2012,3,0
"2012_03_NYJ_MIA","MIA","NYJ",3,-4.95354298676217,0,2012,3,0
"2012_03_NYJ_MIA","NYJ","MIA",3,4.95354298676217,0,2012,3,0
"2012_03_PHI_ARI","ARI","PHI",3,8.64226931302593,0,2012,3,0
"2012_03_PHI_ARI","PHI","ARI",3,-8.64226931302593,0,2012,3,0
"2012_03_PIT_OAK","LV","PIT",3,-8.08834927242301,0,2012,3,0
"2012_03_PIT_OAK","PIT","LV",3,8.08834927242301,0,2012,3,0
"2012_03_SF_MIN","MIN","SF",3,12.1076935339881,0,2012,3,0
"2012_03_SF_MIN","SF","MIN",3,-12.1076935339881,0,2012,3,0
"2012_03_TB_DAL","DAL","TB",3,8.46901186586054,0,2012,3,0
"2012_03_TB_DAL","TB","DAL",3,-8.46901186586054,0,2012,3,0
