"game_id","team","opponent","game_week","WEPADiff","prev_season_data","season","week","week_diff"
"2018_01_ATL_PHI","ATL","PHI",1,-7.40604171154873,0,2018,1,0
"2018_01_ATL_PHI","PHI","ATL",1,7.40604171154873,0,2018,1,0
"2018_01_BUF_BAL","BAL","BUF",1,39.6413261628063,0,2018,1,0
"2018_01_BUF_BAL","BUF","BAL",1,-39.6413261628063,0,2018,1,0
"2018_01_CHI_GB","CHI","GB",1,9.08502086311487,0,2018,1,0
"2018_01_CHI_GB","GB","CHI",1,-9.08502086311487,0,2018,1,0
"2018_01_CIN_IND","CIN","IND",1,7.34858735546629,0,2018,1,0
"2018_01_CIN_IND","IND","CIN",1,-7.34858735546629,0,2018,1,0
"2018_01_DAL_CAR","CAR","DAL",1,10.7627816252011,0,2018,1,0
"2018_01_DAL_CAR","DAL","CAR",1,-10.7627816252011,0,2018,1,0
"2018_01_HOU_NE","HOU","NE",1,-7.34925100829919,0,2018,1,0
"2018_01_HOU_NE","NE","HOU",1,7.34925100829919,0,2018,1,0
"2018_01_JAX_NYG","JAX","NYG",1,12.0296407151841,0,2018,1,0
"2018_01_JAX_NYG","NYG","JAX",1,-12.0296407151841,0,2018,1,0
"2018_01_KC_LAC","KC","LAC",1,15.2008581351759,0,2018,1,0
"2018_01_KC_LAC","LAC","KC",1,-15.2008581351759,0,2018,1,0
"2018_01_LAR_OAK","LA","LV",1,22.8698701081076,0,2018,1,0
"2018_01_LAR_OAK","LV","LA",1,-22.8698701081076,0,2018,1,0
"2018_01_NYJ_DET","DET","NYJ",1,-35.8902569716961,0,2018,1,0
"2018_01_NYJ_DET","NYJ","DET",1,35.8902569716961,0,2018,1,0
"2018_01_PIT_CLE","CLE","PIT",1,-14.4985735057202,0,2018,1,0
"2018_01_PIT_CLE","PIT","CLE",1,14.4985735057202,0,2018,1,0
"2018_01_SEA_DEN","DEN","SEA",1,1.00276829505821,0,2018,1,0
"2018_01_SEA_DEN","SEA","DEN",1,-1.00276829505821,0,2018,1,0
"2018_01_SF_MIN","MIN","SF",1,-1.25766333731136,0,2018,1,0
"2018_01_SF_MIN","SF","MIN",1,1.25766333731136,0,2018,1,0
"2018_01_TB_NO","NO","TB",1,-12.7147873765947,0,2018,1,0
"2018_01_TB_NO","TB","NO",1,12.7147873765947,0,2018,1,0
"2018_01_TEN_MIA","MIA","TEN",1,11.7307880103978,0,2018,1,0
"2018_01_TEN_MIA","TEN","MIA",1,-11.7307880103978,0,2018,1,0
"2018_01_WAS_ARI","ARI","WAS",1,-18.4728206374126,0,2018,1,0
"2018_01_WAS_ARI","WAS","ARI",1,18.4728206374126,0,2018,1,0
