"game_id","team","opponent","game_week","WEPADiff","prev_season_data","season","week","week_diff","weight"
"2015_15_ARI_PHI","ARI","PHI",15,22.2389252796917,1,2016,4,-11,0.2
"2015_15_ARI_PHI","PHI","ARI",15,-22.2389252796917,1,2016,4,-11,0.2
"2015_15_ATL_JAX","ATL","JAX",15,4.19358232074874,1,2016,4,-11,0.2
"2015_15_ATL_JAX","JAX","ATL",15,-4.19358232074874,1,2016,4,-11,0.2
"2015_15_BUF_WAS","BUF","WAS",15,-10.5336180946218,1,2016,4,-11,0.2
"2015_15_BUF_WAS","WAS","BUF",15,10.5336180946218,1,2016,4,-11,0.2
"2015_15_CAR_NYG","CAR","NYG",15,19.4304255231164,1,2016,4,-11,0.2
"2015_15_CAR_NYG","NYG","CAR",15,-19.4304255231164,1,2016,4,-11,0.2
"2015_15_CHI_MIN","CHI","MIN",15,-19.5463281374006,1,2016,4,-11,0.2
"2015_15_CHI_MIN","MIN","CHI",15,19.5463281374006,1,2016,4,-11,0.2
"2015_15_CIN_SF","CIN","SF",15,11.8454678617526,1,2016,4,-11,0.2
"2015_15_CIN_SF","SF","CIN",15,-11.8454678617526,1,2016,4,-11,0.2
"2015_15_CLE_SEA","CLE","SEA",15,-16.6920908518871,1,2016,4,-11,0.2
"2015_15_CLE_SEA","SEA","CLE",15,16.6920908518871,1,2016,4,-11,0.2
"2015_15_DEN_PIT","DEN","PIT",15,8.8754862639386,1,2016,4,-11,0.2
"2015_15_DEN_PIT","PIT","DEN",15,-8.8754862639386,1,2016,4,-11,0.2
"2015_15_DET_NO","DET","NO",15,10.622734617529,1,2016,4,-11,0.2
"2015_15_DET_NO","NO","DET",15,-10.622734617529,1,2016,4,-11,0.2
"2015_15_GB_OAK","GB","LV",15,21.8989640824985,1,2016,4,-11,0.2
"2015_15_GB_OAK","LV","GB",15,-21.8989640824985,1,2016,4,-11,0.2
"2015_15_HOU_IND","HOU","IND",15,4.70091392124882,1,2016,4,-11,0.2
"2015_15_HOU_IND","IND","HOU",15,-4.70091392124882,1,2016,4,-11,0.2
"2015_15_KC_BAL","BAL","KC",15,-19.0842773271006,1,2016,4,-11,0.2
"2015_15_KC_BAL","KC","BAL",15,19.0842773271006,1,2016,4,-11,0.2
"2015_15_MIA_LAC","LAC","MIA",15,14.975954999153,1,2016,4,-11,0.2
"2015_15_MIA_LAC","MIA","LAC",15,-14.975954999153,1,2016,4,-11,0.2
"2015_15_NYJ_DAL","DAL","NYJ",15,-1.57078714083058,1,2016,4,-11,0.2
"2015_15_NYJ_DAL","NYJ","DAL",15,1.57078714083058,1,2016,4,-11,0.2
"2015_15_TB_LAR","LA","TB",15,5.93681833581064,1,2016,4,-11,0.2
"2015_15_TB_LAR","TB","LA",15,-5.93681833581064,1,2016,4,-11,0.2
"2015_15_TEN_NE","NE","TEN",15,14.4810116407095,1,2016,4,-11,0.2
"2015_15_TEN_NE","TEN","NE",15,-14.4810116407095,1,2016,4,-11,0.2
"2015_16_CAR_ATL","ATL","CAR",16,5.26237018444137,1,2016,4,-12,0.2
"2015_16_CAR_ATL","CAR","ATL",16,-5.26237018444137,1,2016,4,-12,0.2
"2015_16_CHI_TB","CHI","TB",16,-2.26140786979284,1,2016,4,-12,0.2
"2015_16_CHI_TB","TB","CHI",16,2.26140786979284,1,2016,4,-12,0.2
"2015_16_CIN_DEN","CIN","DEN",16,-6.92721297722027,1,2016,4,-12,0.2
"2015_16_CIN_DEN","DEN","CIN",16,6.92721297722027,1,2016,4,-12,0.2
"2015_16_CLE_KC","CLE","KC",16,-11.3965191222677,1,2016,4,-12,0.2
"2015_16_CLE_KC","KC","CLE",16,11.3965191222677,1,2016,4,-12,0.2
"2015_16_DAL_BUF","BUF","DAL",16,18.3018371854348,1,2016,4,-12,0.2
"2015_16_DAL_BUF","DAL","BUF",16,-18.3018371854348,1,2016,4,-12,0.2
"2015_16_GB_ARI","ARI","GB",16,33.6885220988479,1,2016,4,-12,0.2
"2015_16_GB_ARI","GB","ARI",16,-33.6885220988479,1,2016,4,-12,0.2
"2015_16_HOU_TEN","HOU","TEN",16,16.2268883924266,1,2016,4,-12,0.2
"2015_16_HOU_TEN","TEN","HOU",16,-16.2268883924266,1,2016,4,-12,0.2
"2015_16_IND_MIA","IND","MIA",16,14.3606582488801,1,2016,4,-12,0.2
"2015_16_IND_MIA","MIA","IND",16,-14.3606582488801,1,2016,4,-12,0.2
"2015_16_JAX_NO","JAX","NO",16,-14.3668913586124,1,2016,4,-12,0.2
"2015_16_JAX_NO","NO","JAX",16,14.3668913586124,1,2016,4,-12,0.2
"2015_16_LAC_OAK","LAC","LV",16,8.04720041197461,1,2016,4,-12,0.2
"2015_16_LAC_OAK","LV","LAC",16,-8.04720041197461,1,2016,4,-12,0.2
"2015_16_LAR_SEA","LA","SEA",16,9.77794008345377,1,2016,4,-12,0.2
"2015_16_LAR_SEA","SEA","LA",16,-9.77794008345377,1,2016,4,-12,0.2
"2015_16_NE_NYJ","NE","NYJ",16,-10.4601652115547,1,2016,4,-12,0.2
"2015_16_NE_NYJ","NYJ","NE",16,10.4601652115547,1,2016,4,-12,0.2
"2015_16_NYG_MIN","MIN","NYG",16,28.8216824096023,1,2016,4,-12,0.2
"2015_16_NYG_MIN","NYG","MIN",16,-28.8216824096023,1,2016,4,-12,0.2
"2015_16_PIT_BAL","BAL","PIT",16,4.0821489441131,1,2016,4,-12,0.2
"2015_16_PIT_BAL","PIT","BAL",16,-4.0821489441131,1,2016,4,-12,0.2
"2015_16_SF_DET","DET","SF",16,20.1198065090363,1,2016,4,-12,0.2
"2015_16_SF_DET","SF","DET",16,-20.1198065090363,1,2016,4,-12,0.2
"2015_16_WAS_PHI","PHI","WAS",16,-22.85729019405,1,2016,4,-12,0.2
"2015_16_WAS_PHI","WAS","PHI",16,22.85729019405,1,2016,4,-12,0.2
"2015_17_BAL_CIN","BAL","CIN",17,-6.99230658375829,1,2016,4,-13,0.2
"2015_17_BAL_CIN","CIN","BAL",17,6.99230658375829,1,2016,4,-13,0.2
"2015_17_DET_CHI","CHI","DET",17,-17.2080817128308,1,2016,4,-13,0.2
"2015_17_DET_CHI","DET","CHI",17,17.2080817128308,1,2016,4,-13,0.2
"2015_17_JAX_HOU","HOU","JAX",17,15.587070235734,1,2016,4,-13,0.2
"2015_17_JAX_HOU","JAX","HOU",17,-15.587070235734,1,2016,4,-13,0.2
