"game_id","team","opponent","game_week","WEPADiff","prev_season_data","season","week","week_diff","weight"
"2020_16_ATL_KC","ATL","KC",16,-11.6514603531857,1,2021,5,-11,0.2
"2020_16_ATL_KC","KC","ATL",16,11.6514603531857,1,2021,5,-11,0.2
"2020_16_BUF_NE","BUF","NE",16,28.9094255890437,1,2021,5,-11,0.2
"2020_16_BUF_NE","NE","BUF",16,-28.9094255890437,1,2021,5,-11,0.2
"2020_16_CAR_WAS","CAR","WAS",16,7.30197448106101,1,2021,5,-11,0.2
"2020_16_CAR_WAS","WAS","CAR",16,-7.30197448106101,1,2021,5,-11,0.2
"2020_16_CHI_JAX","CHI","JAX",16,35.8018512704326,1,2021,5,-11,0.2
"2020_16_CHI_JAX","JAX","CHI",16,-35.8018512704326,1,2021,5,-11,0.2
"2020_16_CIN_HOU","CIN","HOU",16,10.9008044609132,1,2021,5,-11,0.2
"2020_16_CIN_HOU","HOU","CIN",16,-10.9008044609132,1,2021,5,-11,0.2
"2020_16_CLE_NYJ","CLE","NYJ",16,-6.8958095880071,1,2021,5,-11,0.2
"2020_16_CLE_NYJ","NYJ","CLE",16,6.8958095880071,1,2021,5,-11,0.2
"2020_16_DEN_LAC","DEN","LAC",16,-10.8044693011099,1,2021,5,-11,0.2
"2020_16_DEN_LAC","LAC","DEN",16,10.8044693011099,1,2021,5,-11,0.2
"2020_16_IND_PIT","IND","PIT",16,1.97243230256891,1,2021,5,-11,0.2
"2020_16_IND_PIT","PIT","IND",16,-1.97243230256891,1,2021,5,-11,0.2
"2020_16_LAR_SEA","LA","SEA",16,-9.48804981998478,1,2021,5,-11,0.2
"2020_16_LAR_SEA","SEA","LA",16,9.48804981998478,1,2021,5,-11,0.2
"2020_16_MIA_OAK","MIA","LV",16,-9.67064499045246,1,2021,5,-11,0.2
"2020_16_MIA_OAK","LV","MIA",16,9.67064499045246,1,2021,5,-11,0.2
"2020_16_MIN_NO","MIN","NO",16,-21.4438207954283,1,2021,5,-11,0.2
"2020_16_MIN_NO","NO","MIN",16,21.4438207954283,1,2021,5,-11,0.2
"2020_16_NYG_BAL","BAL","NYG",16,18.6960892092897,1,2021,5,-11,0.2
"2020_16_NYG_BAL","NYG","BAL",16,-18.6960892092897,1,2021,5,-11,0.2
"2020_16_PHI_DAL","DAL","PHI",16,17.1711141053634,1,2021,5,-11,0.2
"2020_16_PHI_DAL","PHI","DAL",16,-17.1711141053634,1,2021,5,-11,0.2
"2020_16_SF_ARI","ARI","SF",16,-10.4227264844642,1,2021,5,-11,0.2
"2020_16_SF_ARI","SF","ARI",16,10.4227264844642,1,2021,5,-11,0.2
"2020_16_TB_DET","DET","TB",16,-37.28838242405,1,2021,5,-11,0.2
"2020_16_TB_DET","TB","DET",16,37.28838242405,1,2021,5,-11,0.2
"2020_16_TEN_GB","GB","TEN",16,28.1011586108602,1,2021,5,-11,0.2
"2020_16_TEN_GB","TEN","GB",16,-28.1011586108602,1,2021,5,-11,0.2
"2020_17_ARI_LAR","ARI","LA",17,-23.5741245968172,1,2021,5,-12,0.2
"2020_17_ARI_LAR","LA","ARI",17,23.5741245968172,1,2021,5,-12,0.2
"2020_17_ATL_TB","ATL","TB",17,-19.1858343188938,1,2021,5,-12,0.2
"2020_17_ATL_TB","TB","ATL",17,19.1858343188938,1,2021,5,-12,0.2
"2020_17_BAL_CIN","BAL","CIN",17,35.3579808489745,1,2021,5,-12,0.2
"2020_17_BAL_CIN","CIN","BAL",17,-35.3579808489745,1,2021,5,-12,0.2
"2020_17_DAL_NYG","DAL","NYG",17,-11.3853245621912,1,2021,5,-12,0.2
"2020_17_DAL_NYG","NYG","DAL",17,11.3853245621912,1,2021,5,-12,0.2
"2020_17_GB_CHI","CHI","GB",17,-25.6960452795716,1,2021,5,-12,0.2
"2020_17_GB_CHI","GB","CHI",17,25.6960452795716,1,2021,5,-12,0.2
"2020_17_JAX_IND","IND","JAX",17,19.3022657118762,1,2021,5,-12,0.2
"2020_17_JAX_IND","JAX","IND",17,-19.3022657118762,1,2021,5,-12,0.2
"2020_17_LAC_KC","KC","LAC",17,-18.0411161963871,1,2021,5,-12,0.2
"2020_17_LAC_KC","LAC","KC",17,18.0411161963871,1,2021,5,-12,0.2
"2020_17_MIA_BUF","BUF","MIA",17,21.5943217104864,1,2021,5,-12,0.2
"2020_17_MIA_BUF","MIA","BUF",17,-21.5943217104864,1,2021,5,-12,0.2
"2020_17_MIN_DET","DET","MIN",17,-3.26849357125378,1,2021,5,-12,0.2
"2020_17_MIN_DET","MIN","DET",17,3.26849357125378,1,2021,5,-12,0.2
"2020_17_NO_CAR","CAR","NO",17,-29.747001676343,1,2021,5,-12,0.2
"2020_17_NO_CAR","NO","CAR",17,29.747001676343,1,2021,5,-12,0.2
"2020_17_NYJ_NE","NE","NYJ",17,14.5307616735732,1,2021,5,-12,0.2
"2020_17_NYJ_NE","NYJ","NE",17,-14.5307616735732,1,2021,5,-12,0.2
"2020_17_OAK_DEN","DEN","LV",17,-6.18180607768302,1,2021,5,-12,0.2
"2020_17_OAK_DEN","LV","DEN",17,6.18180607768302,1,2021,5,-12,0.2
"2020_17_PIT_CLE","CLE","PIT",17,11.9933385368574,1,2021,5,-12,0.2
"2020_17_PIT_CLE","PIT","CLE",17,-11.9933385368574,1,2021,5,-12,0.2
"2020_17_SEA_SF","SEA","SF",17,19.2855277463167,1,2021,5,-12,0.2
"2020_17_SEA_SF","SF","SEA",17,-19.2855277463167,1,2021,5,-12,0.2
"2020_17_TEN_HOU","HOU","TEN",17,-16.7767061357713,1,2021,5,-12,0.2
"2020_17_TEN_HOU","TEN","HOU",17,16.7767061357713,1,2021,5,-12,0.2
"2020_17_WAS_PHI","PHI","WAS",17,-6.68519567729501,1,2021,5,-12,0.2
"2020_17_WAS_PHI","WAS","PHI",17,6.68519567729501,1,2021,5,-12,0.2
"2021_01_ARI_TEN","ARI","TEN",1,37.5847541839284,0,2021,5,4,0.8
"2021_01_ARI_TEN","TEN","ARI",1,-37.5847541839284,0,2021,5,4,0.8
"2021_01_BAL_OAK","BAL","LV",1,3.51281899282664,0,2021,5,4,0.8
"2021_01_BAL_OAK","LV","BAL",1,-3.51281899282664,0,2021,5,4,0.8
"2021_01_CHI_LAR","CHI","LA",1,-20.7289997369394,0,2021,5,4,0.8
"2021_01_CHI_LAR","LA","CHI",1,20.7289997369394,0,2021,5,4,0.8
"2021_01_CLE_KC","CLE","KC",1,-2.74523757259701,0,2021,5,4,0.8
"2021_01_CLE_KC","KC","CLE",1,2.74523757259701,0,2021,5,4,0.8
"2021_01_DAL_TB","DAL","TB",1,-8.26884002803825,0,2021,5,4,0.8
"2021_01_DAL_TB","TB","DAL",1,8.26884002803825,0,2021,5,4,0.8
"2021_01_DEN_NYG","DEN","NYG",1,16.041964581953,0,2021,5,4,0.8
"2021_01_DEN_NYG","NYG","DEN",1,-16.041964581953,0,2021,5,4,0.8
"2021_01_GB_NO","GB","NO",1,-37.9526473769971,0,2021,5,4,0.8
"2021_01_GB_NO","NO","GB",1,37.9526473769971,0,2021,5,4,0.8
"2021_01_JAX_HOU","HOU","JAX",1,17.5890104977186,0,2021,5,4,0.8
"2021_01_JAX_HOU","JAX","HOU",1,-17.5890104977186,0,2021,5,4,0.8
"2021_01_LAC_WAS","LAC","WAS",1,9.75301018574256,0,2021,5,4,0.8
"2021_01_LAC_WAS","WAS","LAC",1,-9.75301018574256,0,2021,5,4,0.8
"2021_01_MIA_NE","MIA","NE",1,-1.03164404085325,0,2021,5,4,0.8
"2021_01_MIA_NE","NE","MIA",1,1.03164404085325,0,2021,5,4,0.8
"2021_01_MIN_CIN","CIN","MIN",1,-1.79238127803261,0,2021,5,4,0.8
"2021_01_MIN_CIN","MIN","CIN",1,1.79238127803261,0,2021,5,4,0.8
"2021_01_NYJ_CAR","CAR","NYJ",1,11.9777294593524,0,2021,5,4,0.8
"2021_01_NYJ_CAR","NYJ","CAR",1,-11.9777294593524,0,2021,5,4,0.8
"2021_01_PHI_ATL","ATL","PHI",1,-32.1300706075066,0,2021,5,4,0.8
"2021_01_PHI_ATL","PHI","ATL",1,32.1300706075066,0,2021,5,4,0.8
"2021_01_PIT_BUF","BUF","PIT",1,0.377749237531964,0,2021,5,4,0.8
"2021_01_PIT_BUF","PIT","BUF",1,-0.377749237531964,0,2021,5,4,0.8
"2021_01_SEA_IND","IND","SEA",1,-20.7935443735426,0,2021,5,4,0.8
"2021_01_SEA_IND","SEA","IND",1,20.7935443735426,0,2021,5,4,0.8
"2021_01_SF_DET","DET","SF",1,-21.2489205625134,0,2021,5,4,0.8
"2021_01_SF_DET","SF","DET",1,21.2489205625134,0,2021,5,4,0.8
"2021_02_ATL_TB","ATL","TB",2,-21.7535875355735,0,2021,5,3,0.9
"2021_02_ATL_TB","TB","ATL",2,21.7535875355735,0,2021,5,3,0.9
"2021_02_BUF_MIA","BUF","MIA",2,48.6480699437566,0,2021,5,3,0.9
"2021_02_BUF_MIA","MIA","BUF",2,-48.6480699437566,0,2021,5,3,0.9
"2021_02_CIN_CHI","CHI","CIN",2,7.41848182323139,0,2021,5,3,0.9
"2021_02_CIN_CHI","CIN","CHI",2,-7.41848182323139,0,2021,5,3,0.9
"2021_02_DAL_LAC","DAL","LAC",2,8.1099591307771,0,2021,5,3,0.9
"2021_02_DAL_LAC","LAC","DAL",2,-8.1099591307771,0,2021,5,3,0.9
