"game_id","team","opponent","game_week","WEPADiff","prev_season_data","season","week","week_diff"
"2015_01_BAL_DEN","BAL","DEN",1,-9.3524169603556,0,2015,1,0
"2015_01_BAL_DEN","DEN","BAL",1,9.3524169603556,0,2015,1,0
"2015_01_CAR_JAX","CAR","JAX",1,14.2703132435479,0,2015,1,0
"2015_01_CAR_JAX","JAX","CAR",1,-14.2703132435479,0,2015,1,0
"2015_01_CIN_OAK","CIN","LV",1,31.1134850121223,0,2015,1,0
"2015_01_CIN_OAK","LV","CIN",1,-31.1134850121223,0,2015,1,0
"2015_01_CLE_NYJ","CLE","NYJ",1,-11.7888132691912,0,2015,1,0
"2015_01_CLE_NYJ","NYJ","CLE",1,11.7888132691912,0,2015,1,0
"2015_01_DET_LAC","DET","LAC",1,-0.757088070697328,0,2015,1,0
"2015_01_DET_LAC","LAC","DET",1,0.757088070697328,0,2015,1,0
"2015_01_GB_CHI","CHI","GB",1,-11.2682958920327,0,2015,1,0
"2015_01_GB_CHI","GB","CHI",1,11.2682958920327,0,2015,1,0
"2015_01_IND_BUF","BUF","IND",1,4.90352865192167,0,2015,1,0
"2015_01_IND_BUF","IND","BUF",1,-4.90352865192167,0,2015,1,0
"2015_01_KC_HOU","HOU","KC",1,-14.0007650349996,0,2015,1,0
"2015_01_KC_HOU","KC","HOU",1,14.0007650349996,0,2015,1,0
"2015_01_MIA_WAS","MIA","WAS",1,9.21092924750722,0,2015,1,0
"2015_01_MIA_WAS","WAS","MIA",1,-9.21092924750722,0,2015,1,0
"2015_01_MIN_SF","MIN","SF",1,-26.7959002141954,0,2015,1,0
"2015_01_MIN_SF","SF","MIN",1,26.7959002141954,0,2015,1,0
"2015_01_NO_ARI","ARI","NO",1,20.9804475772337,0,2015,1,0
"2015_01_NO_ARI","NO","ARI",1,-20.9804475772337,0,2015,1,0
"2015_01_NYG_DAL","DAL","NYG",1,-2.50951742681942,0,2015,1,0
"2015_01_NYG_DAL","NYG","DAL",1,2.50951742681942,0,2015,1,0
"2015_01_PHI_ATL","ATL","PHI",1,9.29710018964494,0,2015,1,0
"2015_01_PHI_ATL","PHI","ATL",1,-9.29710018964494,0,2015,1,0
"2015_01_PIT_NE","NE","PIT",1,8.94863414164065,0,2015,1,0
"2015_01_PIT_NE","PIT","NE",1,-8.94863414164065,0,2015,1,0
"2015_01_SEA_LAR","LA","SEA",1,5.30298638831552,0,2015,1,0
"2015_01_SEA_LAR","SEA","LA",1,-5.30298638831552,0,2015,1,0
"2015_01_TEN_TB","TB","TEN",1,-35.513196483945,0,2015,1,0
"2015_01_TEN_TB","TEN","TB",1,35.513196483945,0,2015,1,0
