game_id,team,opponent,season,game_number,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa_against,wepa_net,wepa_against,d_wepa,wepa_net_opponent
2021_01_ARI_TEN,ARI,TEN,2021,1.0,25.0,-25.0,7.061233568080688,-25.417616588295303,32.47885015637599,-32.47885015637599,7.128021853677958,-14.64730174332987,21.775323597007826,-30.456732330250464,3.879829548247539,-34.336561878498
2021_02_MIN_ARI,ARI,MIN,2021,2.0,1.0,-1.0,6.824206269894567,8.512028617226825,-1.6878223473322578,1.6878223473322578,13.826954387607307,6.659856178015933,7.167098209591374,13.280932608581189,12.544249602160894,0.7366830064202947
2021_03_ARI_JAX,ARI,JAX,2021,3.0,12.0,-12.0,3.1840762020459294,-15.125165105606575,18.309241307652506,-18.309241307652506,-2.895153623667184,-2.205423543493396,-0.689730080173788,-17.38230805836106,6.1664901597962585,-23.548798218157316
2021_04_ARI_LAR,ARI,LA,2021,4.0,17.0,-17.0,20.739380131599958,-2.6668829714723405,23.4062631030723,-23.4062631030723,18.464272629044558,-0.8112563974990363,19.275529026543595,3.7577608887735687,6.172498727664143,-2.4147378388905745
2021_05_SF_ARI,ARI,SF,2021,5.0,,,-4.54201560355661,-11.566249297838349,7.0242336942817385,-7.0242336942817385,-4.297122459286218,-10.713327998899087,6.41620553961287,-12.262223642715957,-9.254054087395888,-3.0081695553200696
2021_01_PHI_ATL,ATL,PHI,2021,1.0,-26.0,26.0,-21.600928535859566,8.277223866465963,-29.87815240232553,29.87815240232553,-23.516448336963137,-0.9550487997089526,-22.561399537254186,8.613622270543424,-26.708672598045485,35.32229486858891
2021_02_ATL_TB,ATL,TB,2021,2.0,-23.0,23.0,-22.727310267028496,1.9732554394468949,-24.70056570647539,24.70056570647539,-19.602801453127892,0.6116560220065791,-20.21445747513447,2.1507860824456073,-12.220287560237745,14.371073642683353
2021_03_ATL_NYG,ATL,NYG,2021,3.0,3.0,-3.0,1.2464237795513076,-1.2231432611732744,2.469567040724582,-2.469567040724582,-1.0475268341634552,-9.277155134384017,8.229628300220561,-4.394035281068502,-2.6744806484711057,-1.7195546325973967
2021_04_WAS_ATL,ATL,WAS,2021,4.0,-4.0,4.0,11.191873188687484,19.35539824162377,-8.163525052936286,8.163525052936286,15.670667801038336,13.810509872242255,1.860157928796081,26.16725089634554,2.34530300838765,23.82194788795789
2021_05_NYJ_ATL,ATL,NYJ,2021,5.0,,,13.634452804066093,6.439773454942694,7.194679349123399,-7.194679349123399,19.088755187277684,2.6172159695613133,16.47153921771637,1.7256555779657416,3.6742897973304283,-1.9486342193646866
2021_01_BAL_OAK,BAL,LV,2021,1.0,-6.0,6.0,-1.5203068555506185,-0.10571342193859223,-1.4145934336120263,1.4145934336120263,4.791034344619054,-3.3828401910669545,8.173874535686009,1.278215351792416,-2.4198347665809847,3.6980501183734007
2021_02_KC_BAL,BAL,KC,2021,2.0,1.0,-1.0,10.957351350038167,12.158552929543411,-1.2012015795052449,1.2012015795052449,10.547736316992964,12.014467283180524,-1.4667309661875603,22.5471558730647,10.152526314763735,12.394629558300965
2021_03_BAL_DET,BAL,DET,2021,3.0,2.0,-2.0,0.9269176969557291,-4.364079393500696,5.290997090456425,-5.290997090456425,0.8581326010112085,-8.806123549565854,9.664256150577062,-15.38978050567887,1.3282774357269218,-16.718057941405792
2021_04_BAL_DEN,BAL,DEN,2021,4.0,16.0,-16.0,3.2892907478391606,-16.975414804633523,20.264705552472684,-20.264705552472684,4.590943932701482,-10.408639938231623,14.999583870933105,-14.247068649622923,-4.470602024285322,-9.776466625337601
2021_05_IND_BAL,BAL,IND,2021,5.0,,,18.66490441375971,15.966599225547998,2.6983051882117124,-2.6983051882117124,23.167651144174673,13.233509566311483,9.93414157786319,15.281234580741053,14.079581092619371,1.201653488121682
2021_01_PIT_BUF,BUF,PIT,2021,1.0,-7.0,7.0,-12.53760664189705,-0.4700436283299747,-12.067563013567074,12.067563013567074,-10.623951838433607,-10.558285452096337,-0.06566638633726996,-11.00170107596557,-10.454726110208046,-0.5469749657575242
2021_02_BUF_MIA,BUF,MIA,2021,2.0,35.0,-35.0,10.224854807881393,-32.73346261354163,42.958317421423025,-42.958317421423025,15.015806941280204,-36.50498973749863,51.52079667877884,-33.6322630024764,9.516153898122752,-43.14841690059915
2021_03_WAS_BUF,BUF,WAS,2021,3.0,22.0,-22.0,10.698325188643569,-12.994577249030264,23.692902437673833,-23.692902437673833,10.44687690008866,-8.139721764088614,18.586598664177274,-11.10647920665864,1.6674971035888249,-12.773976310247466
2021_04_HOU_BUF,BUF,HOU,2021,4.0,40.0,-40.0,6.6911450420760445,-39.21957141824532,45.91071646032137,-45.91071646032137,1.260483391695153,-25.678745896697507,26.93922928839266,-36.612615526923115,1.6290177681226417,-38.24163329504576
2021_05_BUF_KC,BUF,KC,2021,5.0,,,14.806506344338167,-7.201135316891694,22.00764166122986,-22.00764166122986,18.482243947944557,-1.0719240026121195,19.554167950556675,5.6823109110305206,7.123585814787062,-1.4412749037565415
2021_01_NYJ_CAR,CAR,NYJ,2021,1.0,5.0,-5.0,-6.364368008826956,-11.316729450801851,4.952361441974896,-4.952361441974896,-2.916973398160232,-9.039969599587216,6.122996201426984,-14.89470285751265,-6.801799944017866,-8.092902913494784
2021_02_NO_CAR,CAR,NO,2021,2.0,19.0,-19.0,0.7037569852125287,-20.22942417791584,20.933181163128367,-20.933181163128367,4.307218237660335,-12.911351286684518,17.21856952434485,-10.772527657458495,-0.30364254365823384,-10.468885113800262
2021_03_CAR_HOU,CAR,HOU,2021,3.0,15.0,-15.0,9.63441612931294,-10.615064814127672,20.249480943440613,-20.249480943440613,10.938093053890885,-15.501245411954653,26.439338465845537,-16.98868197561788,3.53473522600079,-20.52341720161867
2021_04_CAR_DAL,CAR,DAL,2021,4.0,-8.0,8.0,1.6640526426153524,10.578639678035394,-8.914587035420041,8.914587035420041,5.363729695593862,6.551987042259663,-1.188257346665801,12.983808923753639,10.229184311508861,2.7546246122447773
2021_05_PHI_CAR,CAR,PHI,2021,5.0,,,-24.833617870593493,-21.23213407464144,-3.6014837959520527,3.6014837959520527,-20.140292663527447,-19.93879941818815,-0.20149324533929658,-18.39700896412982,-21.189119411659473,2.7921104475296517
2021_01_CHI_LAR,CHI,LA,2021,1.0,-20.0,20.0,-8.635144955067199,14.208463214753191,-22.843608169820392,22.843608169820392,-8.360805112491732,4.366696577003968,-12.7275016894957,12.368194624447703,-5.346268151971879,17.71446277641958
