game_id,team,opponent,season,game_number,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa_against,wepa_net,wepa_against,d_wepa,wepa_net_opponent
2002_01_ARI_WAS,ARI,WAS,2002,1.0,-8.0,8.0,5.468632496966428,9.249635624321472,-3.781003127355044,3.781003127355044,6.2889659020003,7.675419429832812,-1.3864535278325114,9.739920733129674,5.661922257478964,4.07799847565071
2002_02_ARI_SEA,ARI,SEA,2002,2.0,11.0,-11.0,11.922653444249985,-2.623756725915751,14.546410170165736,-14.546410170165736,13.339569022105389,-1.7208998560729043,15.060468878178291,5.040123271838976,13.478997471109532,-8.438874199270558
2002_03_LAC_ARI,ARI,LAC,2002,3.0,-8.0,8.0,-12.040093033232305,-1.3446034547301369,-10.695489578502166,10.695489578502166,-7.517366267617425,-2.832947087366633,-4.684419180250792,-3.990357960232095,-7.0572117910334455,3.0668538308013504
2002_04_NYG_ARI,ARI,NYG,2002,4.0,14.0,-14.0,-4.267788228032774,-17.63613716925452,13.368348941221749,-13.368348941221749,-6.496769929090852,-16.078208651138365,9.581438722047512,-14.270925173999174,-4.59936704766583,-9.671558126333345
2002_05_ARI_CAR,ARI,CAR,2002,5.0,3.0,-3.0,-4.067076822793618,-9.09865613112184,5.0315793083282205,-5.0315793083282205,-9.937040876573056,-11.174270814632886,1.23722993805983,-4.161153435370718,-5.088548204962649,0.9273947695919312
2002_07_DAL_ARI,ARI,DAL,2002,6.0,3.0,-3.0,-11.029533558001276,-12.358201699149372,1.3286681411480965,-1.3286681411480965,-8.615111607160662,-10.03900404540693,1.423892438246268,-15.8301269679454,-9.951537770109008,-5.878589197836392
2002_08_ARI_SF,ARI,SF,2002,7.0,-10.0,10.0,12.02963366117963,18.243930005272635,-6.214296344093004,6.214296344093004,4.8167429666659975,18.490676993959184,-13.673934027293186,14.987459474129086,14.929879235442966,0.0575802386861195
2002_09_LAR_ARI,ARI,LA,2002,8.0,-13.0,13.0,-10.923560791052031,5.659961606630926,-16.58352239768296,16.58352239768296,-7.374524145572228,3.7715781177806624,-11.14610226335289,8.489781279019379,-9.037131016367136,17.526912295386516
2002_10_SEA_ARI,ARI,SEA,2002,9.0,-21.0,21.0,-3.2221497567079487,21.859037972892505,-25.08118772960045,25.08118772960045,5.967706926236676,18.76026223707417,-12.792555310837493,21.94338299375469,-2.4751673637194216,24.41855035747411
2002_11_ARI_PHI,ARI,PHI,2002,10.0,-24.0,24.0,-1.6625739098378376,20.77762223970124,-22.44019614953908,22.44019614953908,-2.1951912255677435,18.55987167850837,-20.755062904076112,15.548911951733784,1.2426463592135022,14.306265592520283
2002_12_OAK_ARI,ARI,LV,2002,11.0,-21.0,21.0,-2.829380941402252,23.47768526039065,-26.307066201792903,26.307066201792903,-1.0153209553685196,17.558598465581113,-18.57391942094964,20.81920497288301,-2.6187335488330854,23.4379385217161
2002_13_ARI_KC,ARI,KC,2002,12.0,-49.0,49.0,-24.15354383410886,24.711452592565376,-48.86499642667424,48.86499642667424,-26.96043211199392,17.22982602584342,-44.19025813783733,14.491822270704262,-21.37243002598691,35.86425229669118
2002_14_DET_ARI,ARI,DET,2002,13.0,3.0,-3.0,-2.9962516510128907,-2.311501212927133,-0.6847504380857572,0.6847504380857572,-10.573577623193534,-5.136733495831183,-5.436844127362352,-0.6445586121873512,-1.85891291779723,1.214354305609879
2002_15_ARI_LAR,ARI,LA,2002,14.0,-2.0,2.0,4.876930767052639,3.433733674394421,1.443197092658218,-1.443197092658218,-2.2835592581789936,0.2423511766148935,-2.525910434793887,1.9188728834043525,8.145612440094093,-6.22673955668974
2002_16_SF_ARI,ARI,SF,2002,15.0,-3.0,3.0,-3.5470372050619594,1.5662193370665491,-5.113256542128509,5.113256542128509,1.725582979035239,-2.3671001542368537,4.092683133272093,5.8956598550734585,1.343045409403726,4.552614445669732
2002_17_ARI_DEN,ARI,DEN,2002,16.0,-30.0,30.0,-4.557825346353507,25.7188404540362,-30.276665800389704,30.276665800389704,-7.381564688614269,20.225646021178285,-27.60721070979256,20.13439967352529,2.698166375017183,17.436233298508114
2002_01_ATL_GB,ATL,GB,2002,1.0,-3.0,3.0,22.05517740003468,20.57504911636404,1.4801282836706378,-1.4801282836706378,23.83560583009924,16.230978365850618,7.604627464248619,26.43636222101872,20.794137715674964,5.642224505343759
2002_02_CHI_ATL,ATL,CHI,2002,2.0,-1.0,1.0,-11.316571991623071,-8.082743744412753,-3.2338282472103206,3.2338282472103206,-6.3141232487415015,-8.894512088233407,2.580388839491905,-13.680248966063056,-12.215582195820884,-1.4646667702421716
2002_03_CIN_ATL,ATL,CIN,2002,3.0,27.0,-27.0,4.605710422578957,-23.02316333324416,27.628873755823115,-27.628873755823115,4.496265353044647,-19.9241039748408,24.42036932788544,-21.411412672337686,5.20810780851084,-26.619520480848525
2002_05_TB_ATL,ATL,TB,2002,4.0,-14.0,14.0,-24.763941518845968,-6.346098384866809,-18.41784313397916,18.41784313397916,-25.788543018699897,-0.6286345162611029,-25.1599085024388,-8.326396567812344,-19.90924867982875,11.582852112016406
2002_06_ATL_NYG,ATL,NYG,2002,5.0,7.0,-7.0,16.420085744772486,7.258977073776027,9.16110867099646,-9.16110867099646,18.089728436383204,4.925081507185241,13.164646929197964,5.929659672988028,13.399279556948835,-7.469619883960807
2002_07_CAR_ATL,ATL,CAR,2002,6.0,30.0,-30.0,16.243616015172556,-15.07968777429778,31.323303789470337,-31.323303789470337,14.685378672214323,-12.263364420835284,26.948743093049607,-15.544203177625146,19.60529480591348,-35.14949798353862
2002_08_ATL_NO,ATL,NO,2002,7.0,2.0,-2.0,20.917567411634906,14.329300880638408,6.588266530996497,-6.588266530996497,35.188733057600544,15.750350679953495,19.438382377647045,22.367110832748423,28.14812939102253,-5.781018558274106
2002_09_BAL_ATL,ATL,BAL,2002,8.0,3.0,-3.0,-7.439642072702144,-9.140983850276417,1.701341777574271,-1.701341777574271,-11.971831841525647,1.4027637100977155,-13.374595551623363,-14.811685430204584,-7.671308283542019,-7.140377146662565
2002_10_ATL_PIT,ATL,PIT,2002,9.0,0.0,0.0,12.32154158261308,7.816300960905721,4.505240621707358,-4.505240621707358,2.710415704084716,1.0948951368934146,1.6155205671913015,10.54675853691658,8.570223347868021,1.97653518904856
2002_11_NO_ATL,ATL,NO,2002,10.0,7.0,-7.0,9.199113237019152,4.114472865254767,5.084640371764387,-5.084640371764387,9.021861390949288,5.923957201430146,3.0979041895191406,-5.098874842343613,11.954544272106864,-17.053419114450477
2002_12_ATL_CAR,ATL,CAR,2002,11.0,41.0,-41.0,15.81052763776176,-29.73160130949691,45.54212894725867,-45.54212894725867,8.19708739857157,-20.82728261581088,29.02437001438244,-21.97408811478053,11.916236688692983,-33.89032480347351
2002_13_ATL_MIN,ATL,MIN,2002,12.0,6.0,-6.0,4.205284814425502,-7.451903187681932,11.657188002107434,-11.657188002107434,14.276217250704628,-7.193612932557775,21.469830183262403,-12.513492874602766,16.82924146598168,-29.34273434058445
2002_14_ATL_TB,ATL,TB,2002,13.0,-24.0,24.0,-8.147829973713538,14.4391507188853,-22.58698069259884,22.58698069259884,-12.75404262713032,10.919502504488229,-23.673545131618543,8.153201855995437,-7.926077983623991,16.079279839619428
2002_15_SEA_ATL,ATL,SEA,2002,14.0,-6.0,6.0,-9.082297879283328,3.2687327635818986,-12.351030642865226,12.351030642865226,-13.055410240280295,6.098720670524616,-19.15413091080492,9.063189087939882,-3.903275117475205,12.966464205415086
2002_16_DET_ATL,ATL,DET,2002,15.0,21.0,-21.0,7.320324261893511,-13.236696366840665,20.55702062873417,-20.55702062873417,13.967855092865491,-10.077740833034346,24.04559592589984,-13.44324582354055,10.983739039704828,-24.42698486324538
2002_17_ATL_CLE,ATL,CLE,2002,16.0,-8.0,8.0,-7.551182166433005,-2.493454625807832,-5.057727540625173,5.057727540625173,-3.554344177991429,-5.087111891875738,1.5327677138843083,-3.168381237872702,-6.2856760078781,3.1172947700053983
2002_01_BAL_CAR,BAL,CAR,2002,1.0,-3.0,3.0,-9.425963347886732,-7.406075585742524,-2.019887762144208,2.019887762144208,-12.771169786474186,-11.978433863902431,-0.7927359225717545,-11.18349685210536,-8.184842786881214,-2.9986540652241462
2002_02_TB_BAL,BAL,TB,2002,2.0,-25.0,25.0,-26.82655084406724,2.733734208917703,-29.560285052984945,29.560285052984945,-23.585100128889632,3.394320346142062,-26.97942047503169,4.394135599124308,-21.03520573657272,25.42934133569703
2002_04_DEN_BAL,BAL,DEN,2002,3.0,11.0,-11.0,1.319857741037211,-6.303768983517859,7.62362672455507,-7.62362672455507,1.496517960872049,-8.1975165515947,9.69403451246675,-12.28255519097759,3.4760277067320966,-15.758582897709688
2002_05_BAL_CLE,BAL,CLE,2002,4.0,5.0,-5.0,8.72006622872167,-0.2328845070786416,8.95295073580031,-8.95295073580031,7.681443392279582,4.467284012862485,3.2141593794170973,-4.248023180802456,6.052259566173744,-10.3002827469762
2002_06_BAL_IND,BAL,IND,2002,5.0,-2.0,2.0,0.9710630283047542,-0.5070319173626313,1.4780949456673855,-1.4780949456673855,-3.856839134535442,-0.6351298479401926,-3.221709286595249,-0.4204754189003094,4.409868436119756,-4.8303438550200655
2002_07_JAX_BAL,BAL,JAX,2002,6.0,7.0,-7.0,-9.847105248787294,-14.893556512506487,5.046451263719195,-5.046451263719195,-8.346944477921408,-8.323480225615112,-0.0234642523062955,-18.44435868169505,-11.202668568761483,-7.241690112933567
2002_08_PIT_BAL,BAL,PIT,2002,7.0,-13.0,13.0,-9.60141933081443,6.995069722849237,-16.596489053663667,16.596489053663667,0.3009623652473301,4.838591596016455,-4.537629230769125,8.658263359185796,-0.9930029334305244,9.65126629261632
2002_09_BAL_ATL,BAL,ATL,2002,8.0,-3.0,3.0,-9.140983850276417,-7.439642072702144,-1.701341777574271,1.701341777574271,-14.811685430204584,-7.671308283542019,-7.140377146662565,-11.971831841525647,1.4027637100977155,-13.374595551623363
2002_10_CIN_BAL,BAL,CIN,2002,9.0,11.0,-11.0,12.637782542188436,5.011650413413403,7.626132128775033,-7.626132128775033,13.964758647617284,6.421947266919927,7.542811380697357,3.51409757598162,8.964403282556844,-5.450305706575224
2002_11_BAL_MIA,BAL,MIA,2002,10.0,-19.0,19.0,-14.61931213072226,3.318527382391423,-17.937839513113683,17.937839513113683,-15.795991997299552,0.5960747807929421,-16.392066778092495,-0.0925466427214636,-14.829942689024502,14.737396046303038
2002_12_TEN_BAL,BAL,TEN,2002,11.0,1.0,-1.0,-15.533278217240746,-13.11011741991388,-2.423160797326867,2.423160797326867,-11.074999870222412,-7.132856721888077,-3.942143148334335,-13.309017561518154,-14.70981667831112,1.4007991167929656
2002_13_BAL_CIN,BAL,CIN,2002,12.0,4.0,-4.0,-0.0128081378565524,-7.180519687688108,7.167711549831555,-7.167711549831555,-4.822403078598296,-4.738114991874296,-0.0842880867240003,-6.0131981651504045,-3.4785149155463206,-2.534683249604084
2002_14_NO_BAL,BAL,NO,2002,13.0,-12.0,12.0,-7.773941232240376,9.054461844935377,-16.82840307717575,16.82840307717575,-13.37542272133037,12.500749324573489,-25.876172045903857,11.72823282278084,-2.5640045488451286,14.29223737162597
2002_15_BAL_HOU,BAL,HOU,2002,14.0,4.0,-4.0,-0.0244222006046772,-6.736673824231476,6.712251623626798,-6.712251623626798,1.942890840369664,-5.360720852229996,7.3036116925996595,-10.293570991719523,0.5894361193112937,-10.88300711103082
2002_16_CLE_BAL,BAL,CLE,2002,15.0,-1.0,1.0,2.4317618552378413,4.793109493665078,-2.3613476384272367,2.3613476384272367,1.0385410426495512,2.4270126001307606,-1.3884715574812094,0.6929753117476485,-1.946739501657548,2.6397148134051966
2002_17_BAL_PIT,BAL,PIT,2002,16.0,-3.0,3.0,16.649694439693647,16.846883177102924,-0.1971887374092773,0.1971887374092773,20.146419715973,19.10762833787016,1.0387913781028466,18.340300172171467,17.71290750898528,0.627392663186189
2002_01_NYJ_BUF,BUF,NYJ,2002,1.0,-6.0,6.0,3.4189904603122887,13.45642958022692,-10.037439119914632,10.037439119914632,3.693522009567209,8.276496757623843,-4.582974748056634,14.889775178236672,3.33931666533562,11.550458512901052
2002_02_BUF_MIN,BUF,MIN,2002,2.0,6.0,-6.0,14.62729147807368,3.169192072643571,11.458099405430108,-11.458099405430108,18.77638371527272,13.253490817022854,5.522892898249864,7.197262555441974,11.45724054622428,-4.259977990782307
2002_03_BUF_DEN,BUF,DEN,2002,3.0,-5.0,5.0,2.896736340888692,4.866645768430843,-1.969909427542151,1.969909427542151,0.6508415523095683,1.2279758079616974,-0.5771342556521291,-0.5537198297881528,3.266355926461431,-3.820075756249584
