game_id,team,opponent,season,game_number,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa_against,wepa_net,wepa_against,d_wepa,wepa_net_opponent
2003_01_ARI_DET,ARI,DET,2003,1.0,-18.0,18.0,-4.492409690761015,10.406742576951142,-14.899152267712156,14.899152267712156,-0.2692073043122724,1.2561743227256776,-1.52538162703795,2.3669300494624435,2.828767997600533,-0.4618379481380894
2003_02_SEA_ARI,ARI,SEA,2003,2.0,-38.0,38.0,-26.312579246761743,16.430690421119582,-42.74326966788132,42.74326966788132,-19.83358289833012,15.55917790607219,-35.3927608044023,5.786249526594432,-19.02021935610973,24.80646888270417
2003_03_GB_ARI,ARI,GB,2003,3.0,7.0,-7.0,6.580089954615953,2.5891717465202824,3.99091820809567,-3.99091820809567,7.790381732188679,-2.0345133324328795,9.82489506462156,0.6796978172640977,4.864491708800474,-4.184793891536376
2003_04_ARI_LAR,ARI,LA,2003,4.0,-24.0,24.0,-6.789255526071107,16.955555994144476,-23.744811520215585,23.744811520215585,-5.896656981496061,11.685110431482547,-17.581767412978607,11.403725992239762,0.5074792467116112,10.89624674552815
2003_05_ARI_DAL,ARI,DAL,2003,5.0,-17.0,17.0,-11.991620749751617,2.2727142517253824,-14.264335001476995,14.264335001476995,-9.249467022568224,-9.100812624628269,-0.1486543979399552,0.3644684257838135,-12.168697023113056,12.53316544889687
2003_06_BAL_ARI,ARI,BAL,2003,6.0,-8.0,8.0,-10.55476490507838,2.221275857926493,-12.776040763004872,12.776040763004872,-12.477190075927728,0.403452580619842,-12.88064265654757,2.7193730912244254,-4.4447361715663884,7.164109262790814
2003_08_SF_ARI,ARI,SF,2003,7.0,3.0,-3.0,-10.97078814839902,-10.974192137604156,0.003403989205136,-0.003403989205136,-15.430080159345149,-11.384625374129168,-4.045454785215982,-15.664022447895094,-16.008423045098255,0.3444005972031601
2003_09_CIN_ARI,ARI,CIN,2003,8.0,3.0,-3.0,-4.48079253348593,-5.207856696287954,0.7270641628020238,-0.7270641628020238,-4.257870287098317,-7.350594525148287,3.092724238049969,-10.806335615639886,-6.623828640132255,-4.182506975507631
2003_10_ARI_PIT,ARI,PIT,2003,9.0,-13.0,13.0,-16.82083277876493,-5.495908211421392,-11.32492456734354,11.32492456734354,-19.10072260240109,-7.658354148144077,-11.442368454257014,-4.890825047736868,-9.246809265914523,4.355984218177657
2003_11_ARI_CLE,ARI,CLE,2003,10.0,-38.0,38.0,-12.548858447757084,25.414655957815487,-37.96351440557257,37.96351440557257,-8.357200717736072,18.40215987798182,-26.759360595717894,17.977906377824,-7.908334646792425,25.886241024616425
2003_12_LAR_ARI,ARI,LA,2003,11.0,-3.0,3.0,-10.346907584847548,-4.931970406708903,-5.414937178138645,5.414937178138645,-9.266442198604812,3.552114269955907,-12.818556468560718,-2.3195713416310264,-3.973416061718354,1.6538447200873283
2003_13_ARI_CHI,ARI,CHI,2003,12.0,-25.0,25.0,-19.59629846853204,4.465215436445376,-24.061513904977417,24.061513904977417,-21.679857845614706,3.506629989642971,-25.186487835257672,3.993858841836891,-17.211843399722415,21.205702241559308
