game_id,team,opponent,season,game_number,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa_against,wepa_net,wepa_against,d_wepa,wepa_net_opponent
2019_01_DET_ARI,ARI,DET,2019,1.0,0.0,0.0,-2.4622719750997315,0.0435414686691918,-2.5058134437689232,2.5058134437689232,-6.203430958371234,1.7362797952668754,-7.939710753638109,1.5421050788018142,-4.510386665387402,6.052491744189216
2019_02_ARI_BAL,ARI,BAL,2019,2.0,-6.0,6.0,1.4268956371089443,5.374800019054575,-3.947904381945631,3.947904381945631,-3.367792410736689,4.487064701238138,-7.854857111974827,12.757823331787852,-1.7646279723901688,14.522451304178022
2019_03_CAR_ARI,ARI,CAR,2019,3.0,-18.0,18.0,-7.47677134826019,14.81879174843352,-22.29556309669371,22.29556309669371,-0.114340069672715,9.24273883722027,-9.357078906892983,16.836395808530813,-3.863568167336784,20.6999639758676
2019_04_SEA_ARI,ARI,SEA,2019,4.0,-17.0,17.0,-14.992718343936994,6.521447702474889,-21.514166046411884,21.514166046411884,-18.03244276398756,3.752532803934518,-21.78497556792207,8.159699622168015,-4.027606656664192,12.187306278832208
2019_05_ARI_CIN,ARI,CIN,2019,5.0,3.0,-3.0,11.812778094522557,7.549759541610157,4.263018552912399,-4.263018552912399,17.32563118331083,-0.8190059355149976,18.144637118825827,-2.014968172841884,11.55605858752478,-13.571026760366664
2019_06_ATL_ARI,ARI,ATL,2019,6.0,1.0,-1.0,18.2862161883631,20.162519718253822,-1.876303529890724,1.876303529890724,14.370757485697649,11.650370491720256,2.7203869939773906,14.521141438453553,7.329851967389475,7.191289471064078
2019_07_ARI_NYG,ARI,NYG,2019,7.0,6.0,-6.0,-6.916933114711576,-16.17526600365658,9.258332888945006,-9.258332888945006,-10.936609429254444,-1.264701808273697,-9.671907620980749,-22.32265864723617,-14.390096685714395,-7.9325619615217775
2019_08_ARI_NO,ARI,NO,2019,8.0,-22.0,22.0,-16.474139207217377,5.892808064651675,-22.36694727186905,22.36694727186905,-17.340180704607203,7.257998101582927,-24.59817880619013,5.596498480566137,-16.427694095781042,22.02419257634718
2019_09_SF_ARI,ARI,SF,2019,9.0,-3.0,3.0,8.347465366937838,12.035614376097293,-3.688149009159455,3.688149009159455,3.1884716395467807,0.2602681227976329,2.928203516749148,12.43088175367606,3.163331439837717,9.267550313838344
2019_10_ARI_TB,ARI,TB,2019,10.0,-3.0,3.0,5.978207167079525,6.776216263957172,-0.7980090968776477,0.7980090968776477,11.50282731503343,9.37648760824824,2.12633970678519,15.414486748905473,7.44013535241634,7.974351396489133
2019_11_ARI_SF,ARI,SF,2019,11.0,-10.0,10.0,-0.7003871608887877,6.579277300539513,-7.2796644614283,7.2796644614283,6.887367766621077,8.56406923089839,-1.676701464277313,8.19931977698668,-6.739759981946493,14.939079758933174
2019_13_LAR_ARI,ARI,LA,2019,12.0,-27.0,27.0,-25.508574050001027,7.858096352395439,-33.366670402396466,33.366670402396466,-24.408324704784302,2.525085293737932,-26.93340999852224,6.179061502900696,-19.95199635495733,26.131057857858025
2019_14_PIT_ARI,ARI,PIT,2019,13.0,-6.0,6.0,-13.716519144409649,-4.5800066586112,-9.136512485798448,9.136512485798448,-19.28024536417084,-7.611122714862533,-11.669122649308306,1.0975347820194572,-8.890595744900418,9.988130526919877
2019_15_CLE_ARI,ARI,CLE,2019,14.0,14.0,-14.0,15.10272652295107,0.948892516131509,14.15383400681956,-14.15383400681956,9.975014596092729,5.542149637212774,4.4328649588799545,-1.5565978567338692,7.081234333953471,-8.637832190687341
2019_16_ARI_SEA,ARI,SEA,2019,15.0,14.0,-14.0,-1.676441450237908,-17.948928466197152,16.272487015959243,-16.272487015959243,-3.1663864775798327,-15.164405183111846,11.998018705532012,-14.949510445103302,-0.7757203554096836,-14.173790089693618
2019_17_ARI_LAR,ARI,LA,2019,16.0,-7.0,7.0,-0.1049918726623596,6.805164132414889,-6.910156005077249,6.910156005077249,0.8020703137112667,-0.5004720052430189,1.3025423189542855,5.580775359765603,1.226767312069269,4.354008047696334
2019_01_ATL_MIN,ATL,MIN,2019,1.0,-16.0,16.0,-12.738476087484509,4.756966334542724,-17.49544242202723,17.49544242202723,-11.728339774876664,-5.30729257447762,-6.421047200399045,-1.315077048255855,-4.5480454855986086,3.2329684373427536
2019_02_PHI_ATL,ATL,PHI,2019,2.0,4.0,-4.0,-7.29074748682231,-10.920909527136011,3.630162040313701,-3.630162040313701,-4.311733606351778,-11.279303087913055,6.967569481561279,-17.770271810363305,1.5100740539876885,-19.28034586435099
2019_03_ATL_IND,ATL,IND,2019,3.0,-3.0,3.0,17.729296476162034,19.40226943353284,-1.6729729573708028,1.6729729573708028,9.347698668802568,8.457014137360467,0.8906845314420995,18.727090310163508,11.40232320426026,7.324767105903248
2019_04_TEN_ATL,ATL,TEN,2019,4.0,-14.0,14.0,-13.192636170098249,5.541505517718379,-18.734141687816628,18.734141687816628,-11.978037941980872,-2.8579777586563617,-9.120060183324512,6.135996968635145,-5.703419485612749,11.839416454247894
2019_05_ATL_HOU,ATL,HOU,2019,5.0,-21.0,21.0,8.752141295907084,32.413244842041586,-23.661103546134505,23.661103546134505,7.7812419680956175,18.002408959020393,-10.221166990924775,27.373787193295456,7.955264502166299,19.418522691129155
2019_06_ATL_ARI,ATL,ARI,2019,6.0,-1.0,1.0,20.162519718253822,18.2862161883631,1.876303529890724,-1.876303529890724,14.521141438453553,7.329851967389475,7.191289471064078,14.370757485697649,11.650370491720256,2.7203869939773906
2019_07_LAR_ATL,ATL,LA,2019,7.0,-27.0,27.0,-18.664394982356736,14.918484643393986,-33.58287962575072,33.58287962575072,-16.61992476784635,8.4220756953977,-25.04200046324405,10.100974944873691,-6.665647602962519,16.76662254783621
2019_08_SEA_ATL,ATL,SEA,2019,8.0,-7.0,7.0,0.9816826312746852,10.041545715230514,-9.059863083955827,9.059863083955827,-7.208106841584766,2.694347688079039,-9.902454529663803,7.825952755893629,1.8516431509040463,5.974309604989583
2019_10_ATL_NO,ATL,NO,2019,9.0,17.0,-17.0,4.708153857969911,-19.92066676612012,24.628820624090032,-24.628820624090032,13.05073747361257,-17.184066346161472,30.234803819774044,-14.14624414882421,4.846711298025381,-18.992955446849592
2019_11_ATL_CAR,ATL,CAR,2019,10.0,26.0,-26.0,2.408387914199285,-31.28566834900994,33.69405626320922,-33.69405626320922,-2.1106360722875137,-18.29056707848148,16.17993100619396,-33.82353263137787,0.1946141389174654,-34.01814677029534
2019_12_TB_ATL,ATL,TB,2019,11.0,-13.0,13.0,-11.67866769564819,5.330518650707473,-17.009186346355662,17.009186346355662,-11.418163537321073,6.215855584903439,-17.634019122224508,6.900341775136775,-5.506416352576834,12.406758127713609
2019_13_NO_ATL,ATL,NO,2019,12.0,-8.0,8.0,-19.149415246830475,-5.711757412080733,-13.437657834749745,13.437657834749745,-21.97635609617296,-8.378766363759643,-13.59758973241331,-1.1587617103265329,-11.607143578070437,10.448381867743905
2019_14_CAR_ATL,ATL,CAR,2019,13.0,20.0,-20.0,12.941764182493865,-9.2340464057511,22.175810588244964,-22.175810588244964,9.947298163628457,2.3123925157789484,7.634905647849508,-5.2031418501354025,1.0710258079843469,-6.274167658119749
2019_15_ATL_SF,ATL,SF,2019,14.0,7.0,-7.0,8.83242730041211,0.6012347374936997,8.23119256291841,-8.23119256291841,2.565226516288784,-4.8505688424338445,7.415795358722628,0.1827905067549329,1.417192031747208,-1.234401524992275
2019_16_JAX_ATL,ATL,JAX,2019,15.0,12.0,-12.0,2.4985138079393625,-7.883231078783751,10.381744886723114,-10.381744886723114,4.885596725699635,-8.705663024515426,13.59125975021506,-6.376711294140278,5.530575856456856,-11.907287150597137
2019_17_ATL_TB,ATL,TB,2019,16.0,6.0,-6.0,-8.80043682864872,-20.800723831306104,12.000287002657384,-12.000287002657384,-13.449149073239065,-3.4847660775546743,-9.964382995684389,-13.985061538350475,-9.300055766738494,-4.685005771611984
2019_01_BAL_MIA,BAL,MIA,2019,1.0,49.0,-49.0,47.66109035897961,-11.267474964042242,58.92856532302185,-58.92856532302185,36.16075444492015,-7.682915493996272,43.84366993891642,-11.342286127731514,31.62354654634672,-42.96583267407824
2019_02_ARI_BAL,BAL,ARI,2019,2.0,6.0,-6.0,5.374800019054575,1.4268956371089443,3.947904381945631,-3.947904381945631,12.757823331787852,-1.7646279723901688,14.522451304178022,-3.367792410736689,4.487064701238138,-7.854857111974827
2019_03_BAL_KC,BAL,KC,2019,3.0,-5.0,5.0,15.249030080915848,18.752371815908504,-3.503341734992656,3.503341734992656,14.33787945267757,12.212579619528194,2.125299833149376,18.15161802775532,16.120336030081127,2.031281997674192
2019_04_CLE_BAL,BAL,CLE,2019,4.0,-15.0,15.0,0.1130595281586476,20.80060337418624,-20.687543846027594,20.687543846027594,3.3043618732793725,12.226466244380813,-8.922104371101439,18.19952503718428,3.453537464596496,14.745987572587785
2019_05_BAL_PIT,BAL,PIT,2019,5.0,3.0,-3.0,-2.206703221337036,-7.563279259832441,5.3565760384954055,-5.3565760384954055,-0.0462262553006291,-2.530982220574056,2.4847559652734272,-5.282357850317384,-0.2578868563386586,-5.024470993978725
2019_06_CIN_BAL,BAL,CIN,2019,6.0,6.0,-6.0,10.678317212064186,3.4083114799879444,7.270005732076243,-7.270005732076243,13.54701262874705,3.555455768760761,9.991556859986288,0.6102423676058859,0.0598409533475635,0.5504014142583223
2019_07_BAL_SEA,BAL,SEA,2019,7.0,14.0,-14.0,4.698758230182428,-13.946891819024508,18.64565004920693,-18.64565004920693,7.980296383383135,-6.7767165153982605,14.757012898781396,-8.38287632277646,5.851796186313892,-14.234672509090352
2019_09_NE_BAL,BAL,NE,2019,8.0,17.0,-17.0,15.62815866263093,-2.8158558578277986,18.44401452045873,-18.44401452045873,15.42796716237926,-2.4048653527456825,17.83283251512494,-3.5831530042236626,7.563812739943134,-11.146965744166796
2019_10_BAL_CIN,BAL,CIN,2019,9.0,36.0,-36.0,22.3379838899019,-21.3388352065953,43.6768190964972,-43.6768190964972,20.47613568030694,-10.242080128358648,30.718215808665587,-18.13155642162987,18.5917511790686,-36.72330760069847
2019_11_HOU_BAL,BAL,HOU,2019,10.0,34.0,-34.0,17.49579070809971,-21.892017063756988,39.3878077718567,-39.3878077718567,10.781263585968317,-8.208177925797504,18.98944151176582,-21.02261335961303,12.38312337596784,-33.40573673558087
2019_12_BAL_LAR,BAL,LA,2019,11.0,39.0,-39.0,34.87295632032648,-10.294849838595836,45.16780615892232,-45.16780615892232,26.19213188631134,-3.046859712883372,29.238991599194712,-9.84263622681317,19.723293085497588,-29.56592931231076
2019_13_SF_BAL,BAL,SF,2019,12.0,3.0,-3.0,3.73712527621062,3.0362031851847595,0.70092209102586,-0.70092209102586,5.019012049008168,4.407229341864461,0.611782707143707,0.3830423821866269,0.5532031388915081,-0.1701607567048811
2019_14_BAL_BUF,BAL,BUF,2019,13.0,7.0,-7.0,-2.769745277515758,-13.862913195873144,11.093167918357386,-11.093167918357386,-0.6506242899826509,-5.922114778253325,5.271490488270675,-16.040711876679435,-2.3187412636492954,-13.72197061303014
2019_15_NYJ_BAL,BAL,NYJ,2019,14.0,21.0,-21.0,12.485851999811583,-11.148907794252136,23.63475979406372,-23.63475979406372,14.367113983589912,-5.215479789800197,19.58259377339011,-12.488067502501488,11.59539346345878,-24.083460965960263
2019_16_BAL_CLE,BAL,CLE,2019,15.0,16.0,-16.0,16.285151044199978,-1.0615492248610134,17.346700269060992,-17.346700269060992,18.668620573348623,-2.5509663779971947,21.219586951345818,-2.0183419556582463,12.351115858089225,-14.36945781374747
2019_17_PIT_BAL,BAL,PIT,2019,16.0,18.0,-18.0,-1.4740614999598871,-19.25358952594926,17.77952802598937,-17.77952802598937,0.7835279962683915,-15.00262905850761,15.786157054776002,-16.340466514727893,-9.097580768373485,-7.24288574635441
2019_01_BUF_NYJ,BUF,NYJ,2019,1.0,1.0,-1.0,-6.343675485083466,-10.264253700064078,3.920578214980612,-3.920578214980612,-10.687418165700109,-13.26591377076409,2.5784956050639813,-14.006592389605784,2.5110373134551813,-16.517629703060965
2019_02_BUF_NYG,BUF,NYG,2019,2.0,14.0,-14.0,9.375080465166633,-8.32022859147294,17.695309056639573,-17.695309056639573,11.863233501854245,-0.8506552480421752,12.713888749896418,-5.419285723482137,3.598937120760913,-9.01822284424305
2019_03_CIN_BUF,BUF,CIN,2019,3.0,4.0,-4.0,-6.75111864079307,-9.559388218883058,2.808269578089988,-2.808269578089988,-3.9493400018961866,-9.044839939396422,5.095499937500235,-10.41639745097172,-5.591797337734135,-4.824600113237586
2019_04_NE_BUF,BUF,NE,2019,4.0,-6.0,6.0,-25.79590000225236,-18.124561920906515,-7.671338081345844,7.671338081345844,-27.01218032495425,-12.634118229973463,-14.378062094980786,-12.260135815275708,-14.379544908716468,2.11940909344076
2019_05_BUF_TEN,BUF,TEN,2019,5.0,7.0,-7.0,-8.57100918856925,-17.046616975733855,8.475607787164606,-8.475607787164606,-12.85599716021662,-8.155643249705303,-4.700353910511316,-24.23316178011812,-10.612104486405716,-13.621057293712395
2019_07_MIA_BUF,BUF,MIA,2019,6.0,10.0,-10.0,13.533804468942709,1.5289664563185943,12.004838012624116,-12.004838012624116,16.82869632889871,2.457177756625434,14.371518572273278,6.782398299273655,10.032887057248612,-3.2504887579749564
