game_id,team,opponent,season,game_number,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa_against,wepa_net,wepa_against,d_wepa,wepa_net_opponent
2004_01_ARI_LAR,ARI,LA,2004,1.0,-7.0,7.0,-4.185879950842513,1.4623748684972506,-5.648254819339764,5.648254819339764,-4.593955657650357,-1.6129507746364165,-2.98100488301394,10.053911190999896,-7.536561859870917,17.590473050870813
2004_02_NE_ARI,ARI,NE,2004,2.0,-11.0,11.0,-12.10663555232156,2.197438235991548,-14.304073788313108,14.304073788313108,-13.328944353182967,-0.2749724608571195,-13.053971892325848,9.29173313772684,-14.544854680121976,23.836587817848816
2004_03_ARI_ATL,ARI,ATL,2004,3.0,-3.0,3.0,-21.53109444468282,-20.07958105695434,-1.4515133877284825,1.4515133877284825,-30.488030691432108,-8.884218758317576,-21.60381193311453,-13.023698643144243,-11.279472859856927,-1.744225783287316
2004_04_NO_ARI,ARI,NO,2004,4.0,24.0,-24.0,3.1074754688603,-19.63907640758394,22.74655187644424,-22.74655187644424,0.4413982322099563,-17.368892000733904,17.81029023294386,-14.581317340415437,-3.3691549694016065,-11.212162371013829
2004_05_ARI_SF,ARI,SF,2004,5.0,-3.0,3.0,4.846616937546585,4.255682859584691,0.5909340779618946,-0.5909340779618946,2.7373098338603405,4.009064497611706,-1.2717546637513657,-4.0198403512193295,3.2105370386771903,-7.230377389896519
2004_07_SEA_ARI,ARI,SEA,2004,6.0,8.0,-8.0,-3.681934993582864,-8.973982971146789,5.292047977563925,-5.292047977563925,-3.4347765270997006,-7.048264269653337,3.613487742553636,-18.663444443803524,-3.891265802808105,-14.77217864099542
2004_08_ARI_BUF,ARI,BUF,2004,7.0,-24.0,24.0,-21.51742551701292,3.7917012691984606,-25.30912678621138,25.30912678621138,-22.934382452420827,-3.11485168539884,-19.819530767021988,1.204477062742091,-23.04774996632919,24.25222702907128
2004_09_ARI_MIA,ARI,MIA,2004,8.0,1.0,-1.0,0.4195550416702053,-2.7860713975457907,3.205626439215996,-3.205626439215996,-5.234788801159986,0.6966914167182389,-5.931480217878225,0.5257159467320648,-1.4634712185356844,1.989187165267749
2004_10_NYG_ARI,ARI,NYG,2004,9.0,3.0,-3.0,-2.5691743373897324,-3.010742078840586,0.4415677414508536,-0.4415677414508536,-5.183847176590734,-4.177787524698455,-1.0060596518922793,-6.427713264806437,-6.83730171263176,0.4095884478253229
2004_11_ARI_CAR,ARI,CAR,2004,10.0,-25.0,25.0,-15.466525583840715,8.13408448501352,-23.60061006885424,23.60061006885424,-5.588024785797822,2.9586565287159616,-8.546681314513783,6.032591492545651,-8.095387364357208,14.12797885690286
2004_12_NYJ_ARI,ARI,NYJ,2004,11.0,-10.0,10.0,-10.566026350308675,2.495724335145627,-13.061750685454305,13.061750685454305,-14.97711971546087,-3.4793365958340683,-11.4977831196268,0.7400636520431155,-10.159463696129974,10.89952734817309
2004_13_ARI_DET,ARI,DET,2004,12.0,-14.0,14.0,-17.646100506142712,-5.593818250857611,-12.0522822552851,12.0522822552851,-19.86156483393644,-8.256313958877598,-11.605250875058845,-6.020012092487695,-13.19838307910705,7.178370986619354
2004_14_SF_ARI,ARI,SF,2004,13.0,-3.0,3.0,8.292092963471458,13.971964681608895,-5.679871718137438,5.679871718137438,-1.7658755510710935,5.972018223712174,-7.737893774783268,9.037845826683364,4.281902563892837,4.755943262790526
2004_15_LAR_ARI,ARI,LA,2004,14.0,24.0,-24.0,8.948966787197222,-14.49361116420901,23.442577951406232,-23.442577951406232,4.502784697209635,-12.105626430396311,16.608411127605947,-12.03622153322843,8.710324151670152,-20.74654568489858
2004_16_ARI_SEA,ARI,SEA,2004,15.0,-3.0,3.0,-2.5578425894269143,-2.379547703057656,-0.1782948863692581,0.1782948863692581,-9.85194638965138,-3.357476926167076,-6.494469463484306,-6.721168016687579,-3.2005412705830216,-3.5206267461045573
2004_17_TB_ARI,ARI,TB,2004,16.0,5.0,-5.0,-20.590385403251275,-24.314524631299587,3.724139228048312,-3.724139228048312,-16.060725306752914,-21.680463826226347,5.619738519473433,-29.67373721676178,-19.22668002293687,-10.44705719382491
2004_01_ATL_SF,ATL,SF,2004,1.0,2.0,-2.0,-2.010292696162255,-6.6528472037241295,4.642554507561874,-4.642554507561874,-0.5430793155530831,-7.759619393827621,7.216540078274538,-15.638959826886518,-1.4929936556729708,-14.145966171213548
2004_02_LAR_ATL,ATL,LA,2004,2.0,17.0,-17.0,12.840827994536909,-2.113655513665023,14.954483508201932,-14.954483508201932,12.646726827041531,-1.1320816566157557,13.778808483657288,-3.534674977956012,11.034491917573831,-14.569166895529843
2004_03_ARI_ATL,ATL,ARI,2004,3.0,3.0,-3.0,-20.07958105695434,-21.53109444468282,1.4515133877284825,-1.4515133877284825,-13.023698643144243,-11.279472859856927,-1.744225783287316,-30.488030691432108,-8.884218758317576,-21.60381193311453
2004_04_ATL_CAR,ATL,CAR,2004,4.0,17.0,-17.0,12.611129816876597,-8.9360903953128,21.547220212189394,-21.547220212189394,12.215400474854883,-4.148360192333193,16.363760667188075,-10.166171245735624,6.854272276845269,-17.020443522580894
2004_05_DET_ATL,ATL,DET,2004,5.0,-7.0,7.0,-14.891319261479817,-5.210763519560305,-9.680555741919507,9.680555741919507,-21.680684573589723,-7.358890409559613,-14.32179416403011,-9.630451317947845,-6.479284426103106,-3.1511668918447366
2004_06_LAC_ATL,ATL,LAC,2004,6.0,1.0,-1.0,-0.4776570176594046,0.7187326661191501,-1.1963896837785546,1.1963896837785546,-0.0176938719007467,-1.9803419217151328,1.9626480498143863,-0.2125267956624308,-0.5006942283918951,0.2881674327294643
2004_07_ATL_KC,ATL,KC,2004,7.0,-46.0,46.0,-20.83051330953445,23.793797217165007,-44.62431052669946,44.62431052669946,-13.185967196104349,17.272735923568433,-30.458703119672784,11.662503907407348,-16.167727446780578,27.830231354187923
2004_08_ATL_DEN,ATL,DEN,2004,8.0,13.0,-13.0,22.75056624846977,4.806539997691814,17.944026250777956,-17.944026250777956,16.66125254540439,7.573117036360903,9.088135509043488,7.967375045701008,17.810402945428542,-9.843027899727534
2004_10_TB_ATL,ATL,TB,2004,9.0,10.0,-10.0,-1.136399800843102,-9.456301771209429,8.319901970366324,-8.319901970366324,0.2689782547355608,-9.617807558752345,9.886785813487904,-13.766687224383334,-4.725435300775411,-9.041251923607923
2004_11_ATL_NYG,ATL,NYG,2004,10.0,4.0,-4.0,4.107342697264221,-1.698654420514954,5.805997117779175,-5.805997117779175,3.671633001497371,-1.7156100269357362,5.387243028433107,-4.15735050716847,4.045237919625615,-8.202588426794085
2004_12_NO_ATL,ATL,NO,2004,11.0,3.0,-3.0,0.452419714582609,1.4051659112068178,-0.9527461966242088,0.9527461966242088,-0.8659439538111441,-0.7091221054320928,-0.1568218483790513,-3.6080135332682928,5.507283495885351,-9.115297029153645
2004_13_ATL_TB,ATL,TB,2004,12.0,-27.0,27.0,-28.23933636577567,-1.5314846170727523,-26.70785174870292,26.70785174870292,-10.313645594752073,-3.280449856567448,-7.033195738184625,0.5659213080753362,-7.345444123741394,7.911365431816731
2004_14_OAK_ATL,ATL,LV,2004,13.0,25.0,-25.0,14.15360719524245,-9.97609717401226,24.12970436925471,-24.12970436925471,2.443448631488586,-5.91920298857941,8.362651620067997,-9.017118464030894,5.35999397849919,-14.377112442530084
2004_15_CAR_ATL,ATL,CAR,2004,14.0,3.0,-3.0,3.04258854084119,3.596698613389215,-0.554110072548025,0.554110072548025,0.3076694237706622,9.835415436595213,-9.52774601282455,1.5403654468747847,20.75482369077708,-19.214458243902293
