game_id,team,opponent,season,game_number,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa_against,wepa_net,wepa_against,d_wepa,wepa_net_opponent
2015_01_NO_ARI,ARI,NO,2015,1.0,12.0,-12.0,11.27246535918801,1.1400826625529037,10.132382696635103,-10.132382696635103,12.512943823097242,-4.039128853130269,16.55207267622751,-8.46750375413648,3.7085838979980537,-12.176087652134534
2015_02_ARI_CHI,ARI,CHI,2015,2.0,25.0,-25.0,23.541830435820977,-6.891671683143457,30.43350211896444,-30.43350211896444,27.991268268978324,-5.718867223749201,33.710135492727524,-6.995616800671612,20.249386166223506,-27.245002966895115
2015_03_SF_ARI,ARI,SF,2015,3.0,40.0,-40.0,12.296117439728224,-29.02588118289101,41.32199862261923,-41.32199862261923,5.203498731279043,-18.447969016843896,23.65146774812294,-30.264983169351098,10.212745850555647,-40.47772901990675
2015_04_LAR_ARI,ARI,LA,2015,4.0,-2.0,2.0,-2.7900669591265435,0.5490198667868933,-3.3390868259134368,3.3390868259134368,0.5203904843776685,-5.555437618448727,6.075828102826396,0.9002204769329962,-2.448229246938444,3.34844972387144
2015_05_ARI_DET,ARI,DET,2015,5.0,25.0,-25.0,11.212028353952569,-19.75251572834864,30.9645440823012,-30.9645440823012,7.006676789432663,-13.60333819493871,20.61001498437137,-17.21120839524899,7.6921330972813875,-24.903341492530377
2015_06_ARI_PIT,ARI,PIT,2015,6.0,-12.0,12.0,-8.320389049141717,4.238522576488971,-12.558911625630689,12.558911625630689,-16.33376906400418,-0.6448556116495566,-15.688913452354624,0.4509175725562471,-7.003780210385427,7.454697782941674
2015_07_BAL_ARI,ARI,BAL,2015,7.0,8.0,-8.0,6.792130618782007,-0.7205467561808594,7.512677374962866,-7.512677374962866,9.57535236756492,-6.226356957378235,15.801709324943154,-4.875168184561715,5.80200831460118,-10.677176499162892
2015_08_ARI_CLE,ARI,CLE,2015,8.0,14.0,-14.0,9.044247146756192,-9.079038608395642,18.12328575515184,-18.12328575515184,12.005221453805651,-9.258889217305269,21.26411067111092,-7.045601444658442,-1.6013790744285692,-5.444222370229873
2015_10_ARI_SEA,ARI,SEA,2015,9.0,7.0,-7.0,5.231785103819345,-4.515155278901668,9.746940382721013,-9.746940382721013,-1.562120315460426,-1.5613681501833423,-0.0007521652770836,-12.652110186737842,5.169490258858367,-17.82160044559621
2015_11_CIN_ARI,ARI,CIN,2015,10.0,3.0,-3.0,10.697415243835517,9.519314557702238,1.178100686133277,-1.178100686133277,10.492810919623867,5.78276771096724,4.710043208656627,0.104707181392164,3.4623962656017504,-3.3576890842095866
2015_12_ARI_SF,ARI,SF,2015,11.0,6.0,-6.0,8.888574597514136,-1.024947785786401,9.913522383300538,-9.913522383300538,14.473700139902853,-1.1080506888923716,15.581750828795222,-7.87939488462157,6.7951084431829525,-14.674503327804524
2015_13_ARI_LAR,ARI,LA,2015,12.0,24.0,-24.0,11.489379424433103,-17.85184066387592,29.341220088309026,-29.341220088309026,7.613377622593451,-12.92788742559629,20.541265048189743,-18.254244898551544,-0.5191710466980797,-17.735073851853464
2015_14_MIN_ARI,ARI,MIN,2015,13.0,3.0,-3.0,11.54781045364278,9.386135389865997,2.161675063776784,-2.161675063776784,12.946411226845534,3.3374910202517056,9.608920206593828,16.582833428630863,3.1609474423961554,13.421885986234708
2015_15_ARI_PHI,ARI,PHI,2015,14.0,23.0,-23.0,15.846393787930474,-12.433401472079666,28.27979526001014,-28.27979526001014,15.809372803723043,-4.835145695448714,20.64451849917176,-6.429552475968654,7.797713279813148,-14.2272657557818
2015_16_GB_ARI,ARI,GB,2015,15.0,30.0,-30.0,1.2491017412409755,-29.979798631553304,31.22890037279428,-31.22890037279428,8.032189495362774,-14.125304308211756,22.15749380357453,-25.65633260348516,1.4522194331867595,-27.10855203667192
2015_17_SEA_ARI,ARI,SEA,2015,16.0,-30.0,30.0,-24.586607780155884,12.22405563419575,-36.81066341435164,36.81066341435164,-18.06338646151621,3.980503994276841,-22.043890455793047,12.502883456897749,-14.049749868023932,26.55263332492168
2015_01_PHI_ATL,ATL,PHI,2015,1.0,2.0,-2.0,-6.290683295864846,-6.229377777658987,-0.0613055182058586,0.0613055182058586,-5.47674269876331,-0.3368747365148358,-5.139867962248474,-14.77384288840825,-8.855212262368752,-5.918630626039498
2015_02_ATL_NYG,ATL,NYG,2015,2.0,4.0,-4.0,13.496472006556404,7.19082144516976,6.305650561386644,-6.305650561386644,9.518393335347175,0.8237620840034696,8.694631251343706,7.762650528997979,1.054218549100033,6.708431979897945
2015_03_ATL_DAL,ATL,DAL,2015,3.0,11.0,-11.0,20.66716304230348,6.060007238785111,14.607155803518369,-14.607155803518369,14.289530114863249,6.883188290117238,7.40634182474601,8.771576811675724,10.14216513118373,-1.3705883195080073
2015_04_HOU_ATL,ATL,HOU,2015,4.0,27.0,-27.0,7.641222439470929,-18.91057578776369,26.551798227234624,-26.551798227234624,4.6874072242826585,-14.078827240768875,18.766234465051536,-9.35914514498204,-4.111361736641113,-5.247783408340927
2015_05_WAS_ATL,ATL,WAS,2015,5.0,6.0,-6.0,-6.509653611761402,-12.565340209997608,6.055686598236206,-6.055686598236206,-11.498052052709172,-3.956883663396868,-7.541168389312306,-18.179647810422075,6.66218091026363,-24.841828720685704
2015_06_ATL_NO,ATL,NO,2015,6.0,-10.0,10.0,-8.517373275238674,0.5226177100054872,-9.03999098524416,9.03999098524416,-12.007156792359956,-2.791843997559481,-9.215312794800475,-2.804841799436595,-9.412311397801842,6.607469598365247
